food;ingredients;category;kitchen;food_url
Французский грибной крем-суп;шампиньоны, репчатый лук, куриный бульон, сливочное масло, трюфельное масло, молотый черный перец, коньяк, сливки 33%-ные, морская соль, мускатный орех;Супы;Французская кухня;https://eda.ru/recepty/supy/francuzskiy-gribnoy-krem-sup-174894
Сырный крем-суп с сельдереем и крутонами;картофель, корень сельдерея, морковь, лук-порей, плавленый сыр, вода, растительное масло, лавровый лист, куркума, петрушка сушеная, сушеный базилик, смесь молотых перцев , батон, сливочное масло, чеснок, укроп, соль;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sirnij-krem-sup-s-seldereem-i-krutonami-44864
Сливочный крем-суп из шампиньонов с гренками;лук, сливочное масло, шампиньоны, картофель, сливки 20%-ные, соль, молотый черный перец;Супы;Европейская кухня;https://eda.ru/recepty/supy/slivochnij-krem-sup-iz-shampinonov-s-grenkami-50592
Сырный суп по-французски с курицей;куриное филе, плавленый сыр, картофель, лук, морковь, сливочное масло, соль, молотый черный перец, зелень, лавровый лист, гренки, черный перец горошком;Супы;Французская кухня;https://eda.ru/recepty/supy/sirnij-sup-po-francuzski-s-kuricej-32614
Холодный яблочный крем-суп с карри;сливочное масло, репчатый лук, соль, лимон, красные яблоки, карри-порошок, куриный бульон, сливки 10%-ные, листья мяты;Супы;Детское меню;https://eda.ru/recepty/supy/holodnij-jablochnij-krem-sup-s-karri-23703
Суп-пюре из крапивы;крапива, пшеничная мука, сливочное масло;Супы;Низкокалорийная еда;https://eda.ru/recepty/supy/sup-pjure-iz-krapivi-16495
Мятный суп-пюре;рис, пшеничная мука, куриное яйцо, свежая мята, натуральный йогурт, куриный бульон;Супы;Итальянская кухня;https://eda.ru/recepty/supy/myatnyy-sup-pyure-80514
Суп-пюре из картофеля;вода, картофель, молоко, сливочное масло, лук-порей, яичный желток;Супы;Японская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-kartofelja-14659
Холодный яблочный крем-суп с карри;сливочное масло, репчатый лук, соль, лимон, красные яблоки, карри-порошок, куриный бульон, сливки 10%-ные, листья мяты;Супы;Детское меню;https://eda.ru/recepty/supy/holodnij-jablochnij-krem-sup-s-karri-23703
Суп-пюре из крапивы;крапива, пшеничная мука, сливочное масло;Супы;Низкокалорийная еда;https://eda.ru/recepty/supy/sup-pjure-iz-krapivi-16495
Суп-пюре из картофеля;вода, картофель, молоко, сливочное масло, лук-порей, яичный желток;Супы;Японская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-kartofelja-14659
Тыквенный суп-пюре с вешенками и майораном;тыква, картофель, морковь, лук, стебель сельдерея, вешенки, чеснок, майоран, красный перец чили, соль, молотый черный перец, куркума, оливковое масло, смесь специй для аджики;Супы;Европейская кухня;https://eda.ru/recepty/supy/tikvennij-sup-pjure-s-veshenkami-majoranom-31773
Суп-пюре из моркови;мясной бульон, морковь, репчатый лук, картофель, топленое масло, сахар, сливочное масло, зелень, соль;Супы;Французская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-morkovi-16186
Тыквенный суп с имбирем;тыква, батат, корень имбиря, чеснок, морковь, кинза, красный лук, семена кориандра, сливочное масло, оливковое масло, вустерширский соус, молотый черный перец, соль;Супы;Американская кухня;https://eda.ru/recepty/supy/tykvennyy-sup-s-imbirem-29617
Суп-пюре из стручков фасоли;сливочное масло, картофель, зеленая стручковая фасоль, молоко, вода, соль;Супы;Голландская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-struchkov-fasoli-14673
Суп энгамат;цветная капуста, морковь, картофель, лук-порей,  стручковый зеленый горошек , шпинат, овощной бульон, пшеничная мука, молоко, яичный желток, сливки, соль, молотый черный перец, укроп, петрушка;Супы;Шведская кухня;https://eda.ru/recepty/supy/sup-engamat-80446
Крем-суп овощной в мультиварке;картофель, капуста брокколи, цветная капуста, морковь, репчатый лук, вода, соль;Супы;Русская кухня;https://eda.ru/recepty/supy/krem-sup-ovoschnoy-v-multivarke-57057
Грибной крем-суп с вином;сливки 48%-ные, сливочное масло, стебель сельдерея, лук-шалот, репчатый лук, чеснок, свежие грибы, белое сухое вино, марсала, куриный бульон;Супы;Крем-суп;https://eda.ru/recepty/supy/gribnoj-krem-sup-s-vinom-23722
Крем-суп из шпината и брокколи;замороженный шпинат, чеснок, куриный бульон, капуста брокколи;Супы;Европейская кухня;https://eda.ru/recepty/supy/krem-sup-iz-shpinata-i-brokkoli-43595
Луковый крем-суп с плавленым сыром;репчатый лук, плавленый сырок, молоко 2,5%-ное, растительное масло, куриный бульон, пшеничная мука;Супы;Европейская кухня;https://eda.ru/recepty/supy/lukovij-krem-sup-s-plavlenim-sirom-30949
Сырный суп;картофель, морковь, репчатый лук, растительное масло, плавленый сырок, соль, молотый черный перец, укроп;Супы;Советская кухня;https://eda.ru/recepty/supy/syrnyy-sup-126416
Суп-пюре из кукурузы по-кубински;свежая кукуруза, молоко, сладкосливочное масло, репчатый лук, пшеничная мука, мускатный орех, соль, молотый черный перец, сухарики, зеленый лук;Супы;Кубинская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-kukuruzi-po-kubinski-22311
Суп-пюре из моркови;мясной бульон, морковь, репчатый лук, картофель, топленое масло, сахар, сливочное масло, зелень, соль;Супы;Французская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-morkovi-16186
Тыквенный суп-пюре с помидорами и чечевицей;репчатый лук, лук-порей, морковь, перец чили, чеснок, белое сухое вино, помидоры, тыква, красная чечевица, петрушка, кунжут, лимон, оливковое масло, семена зиры, молотый кардамон, корица, перец чили хлопьями, молотый черный перец, сахар, соль;Супы;Веганская еда;https://eda.ru/recepty/supy/tykvennyy-sup-pyure-s-pomidorami-i-chechevicey-136651
Свекольный суп-пюре;вода, свекла, картофель, морковь, репчатый лук, помидоры, лимонный сок, соль, сметана;Супы;Русская кухня;https://eda.ru/recepty/supy/svekolnij-sup-pjure-53552
Суп-пюре из стручков фасоли;сливочное масло, картофель, зеленая стручковая фасоль, молоко, вода, соль;Супы;Голландская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-struchkov-fasoli-14673
Суп энгамат;цветная капуста, морковь, картофель, лук-порей,  стручковый зеленый горошек , шпинат, овощной бульон, пшеничная мука, молоко, яичный желток, сливки, соль, молотый черный перец, укроп, петрушка;Супы;Шведская кухня;https://eda.ru/recepty/supy/sup-engamat-80446
Грибной крем-суп с вином;сливки 48%-ные, сливочное масло, стебель сельдерея, лук-шалот, репчатый лук, чеснок, свежие грибы, белое сухое вино, марсала, куриный бульон;Супы;Крем-суп;https://eda.ru/recepty/supy/gribnoj-krem-sup-s-vinom-23722
Морковный крем-суп с соусом песто;морковь, лук, картофель, вода, сельдерей, желтый сладкий перец, оливковое масло, зелень, ржаной хлеб, козий сыр, морская соль, молотый черный перец, орехи;Супы;Итальянская кухня;https://eda.ru/recepty/supy/morkovnij-krem-sup-s-sousom-pesto-43375
Крем суп из баклажанов с креветками;баклажаны, цукини, сливки 20%-ные, чеснок, листья зеленого базилика , соль, свежемолотый белый перец, мускатный орех, креветки, помидоры;Супы;Средиземноморская кухня;https://eda.ru/recepty/supy/krem-sup-iz-baklazhanov-s-krevetkami-44157
Суп-пюре с лисичками;кабачки, лисички, растительное масло, овощной бульон, эстрагон, сметана, молотый черный перец, соль, молотый имбирь;Супы;Европейская кухня;https://eda.ru/recepty/supy/sup-pyure-s-lisichkami-136708
Суп-пюре из чечевицы с беконом;овощной бульон, красная чечевица, репчатый лук, лук-порей, чеснок, морковь, стебель сельдерея, лавровый лист, свежий тимьян, сушеный орегано, бекон, молотый черный перец, соль, молотый красный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pyure-iz-chechevicy-s-bekonom-114811
Суп-пюре из цветной капусты и картофеля;картофель, цветная капуста, молоко, сливочное масло, соль;Супы;Европейская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-cvetnoj-kapusti-i-kartofelja-14675
Сливочный суп-пюре из тыквы с имбирем;тыква, картофель, морковь, репчатый лук, сливочное масло, оливковое масло, очищенные вареные креветки, свежий имбирь, базилик, сыр пармезан, чеснок, сливки 30%-ные;Супы;Европейская кухня;https://eda.ru/recepty/supy/slivochnij-sup-pjure-iz-tikvi-s-imbirem-47980
Голландский суп-пюре из паприки;сливки, бульон, сливочное масло, лук, соль, молотый черный перец, рубленая петрушка, красный сладкий перец;Супы;Голландская кухня;https://eda.ru/recepty/supy/gollandskij-sup-pjure-iz-papriki-42215
Луковый крем-суп с плавленым сыром;репчатый лук, плавленый сырок, молоко 2,5%-ное, растительное масло, куриный бульон, пшеничная мука;Супы;Европейская кухня;https://eda.ru/recepty/supy/lukovij-krem-sup-s-plavlenim-sirom-30949
Крем-суп из зеленого горошка с овощами;зеленый горошек, репчатый лук, морковь, зеленая стручковая фасоль, панировочные сухари, подсолнечное нерафинированное масло, сухая аджика, соль;Супы;Авторская кухня;https://eda.ru/recepty/supy/krem-sup-iz-zelenogo-goroshka-s-ovoschami-152122
Свекольный суп-пюре;вода, свекла, картофель, морковь, репчатый лук, помидоры, лимонный сок, соль, сметана;Супы;Русская кухня;https://eda.ru/recepty/supy/svekolnij-sup-pjure-53552
Морковный крем-суп с соусом песто;морковь, лук, картофель, вода, сельдерей, желтый сладкий перец, оливковое масло, зелень, ржаной хлеб, козий сыр, морская соль, молотый черный перец, орехи;Супы;Итальянская кухня;https://eda.ru/recepty/supy/morkovnij-krem-sup-s-sousom-pesto-43375
Крем суп из баклажанов с креветками;баклажаны, цукини, сливки 20%-ные, чеснок, листья зеленого базилика , соль, свежемолотый белый перец, мускатный орех, креветки, помидоры;Супы;Средиземноморская кухня;https://eda.ru/recepty/supy/krem-sup-iz-baklazhanov-s-krevetkami-44157
Суп-пюре с лисичками;кабачки, лисички, растительное масло, овощной бульон, эстрагон, сметана, молотый черный перец, соль, молотый имбирь;Супы;Европейская кухня;https://eda.ru/recepty/supy/sup-pyure-s-lisichkami-136708
Суп-пюре из чечевицы с беконом;овощной бульон, красная чечевица, репчатый лук, лук-порей, чеснок, морковь, стебель сельдерея, лавровый лист, свежий тимьян, сушеный орегано, бекон, молотый черный перец, соль, молотый красный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pyure-iz-chechevicy-s-bekonom-114811
Суп-пюре из цветной капусты и картофеля;картофель, цветная капуста, молоко, сливочное масло, соль;Супы;Европейская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-cvetnoj-kapusti-i-kartofelja-14675
Сливочный суп-пюре из тыквы с имбирем;тыква, картофель, морковь, репчатый лук, сливочное масло, оливковое масло, очищенные вареные креветки, свежий имбирь, базилик, сыр пармезан, чеснок, сливки 30%-ные;Супы;Европейская кухня;https://eda.ru/recepty/supy/slivochnij-sup-pjure-iz-tikvi-s-imbirem-47980
Голландский суп-пюре из паприки;сливки, бульон, сливочное масло, лук, соль, молотый черный перец, рубленая петрушка, красный сладкий перец;Супы;Голландская кухня;https://eda.ru/recepty/supy/gollandskij-sup-pjure-iz-papriki-42215
Суп-пюре из цветной капусты;вода, соль, цветная капуста, молотый черный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-cvetnoj-kapusti-44547
Сливочно-грибной суп-пюре;картофель, шампиньоны, морковь, репчатый лук, сливки, укроп, соль, молотый черный перец, молотый красный перец, зеленый лук;Супы;Индийская кухня;https://eda.ru/recepty/supy/slivochno-gribnoy-sup-pyure-92330
Суп-пюре с артишоками;сливочное масло, репчатый лук, чеснок, артишоки, сливки 10%-ные, овощной бульон, рубленая петрушка;Супы;Французская кухня;https://eda.ru/recepty/supy/sup-pjure-s-artishokami-27808
Тыквенный крем-суп;тыква, репчатый лук, зерна кукурузы, вода, сливки, сливочное масло, соль, свежемолотый черный перец;Супы;Американская кухня;https://eda.ru/recepty/supy/tykvennyy-krem-sup-93931
Крем-суп из брокколи и картофеля;картофель, капуста брокколи, молоко, сливочное масло, молотая паприка, молотый имбирь, кумин (зира), лавровый лист, соль, молотый черный перец, прованские травы;Супы;Итальянская кухня;https://eda.ru/recepty/supy/krem-sup-iz-brokkoli-i-kartofelja-44155
Французский грибной крем-суп;шампиньоны, репчатый лук, куриный бульон, сливочное масло, трюфельное масло, молотый черный перец, коньяк, сливки 33%-ные, морская соль, мускатный орех;Супы;Французская кухня;https://eda.ru/recepty/supy/francuzskiy-gribnoy-krem-sup-174894
Крем суп из баклажанов с креветками;баклажаны, цукини, сливки 20%-ные, чеснок, листья зеленого базилика , соль, свежемолотый белый перец, мускатный орех, креветки, помидоры;Супы;Средиземноморская кухня;https://eda.ru/recepty/supy/krem-sup-iz-baklazhanov-s-krevetkami-44157
Суп-пюре из чечевицы с беконом;овощной бульон, красная чечевица, репчатый лук, лук-порей, чеснок, морковь, стебель сельдерея, лавровый лист, свежий тимьян, сушеный орегано, бекон, молотый черный перец, соль, молотый красный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pyure-iz-chechevicy-s-bekonom-114811
Сливочный суп-пюре из шампиньонов;свежие шампиньоны, вода, сливки 30%-ные, сливочное масло, творожный сыр, свежемолотый черный перец, молотый мускатный орех, розовая гималайская соль;Супы;Авторская кухня;https://eda.ru/recepty/supy/slivochnyy-sup-pyure-iz-shampinonov-152773
Сливочный суп-пюре из тыквы с имбирем;тыква, картофель, морковь, репчатый лук, сливочное масло, оливковое масло, очищенные вареные креветки, свежий имбирь, базилик, сыр пармезан, чеснок, сливки 30%-ные;Супы;Европейская кухня;https://eda.ru/recepty/supy/slivochnij-sup-pjure-iz-tikvi-s-imbirem-47980
Голландский суп-пюре из паприки;сливки, бульон, сливочное масло, лук, соль, молотый черный перец, рубленая петрушка, красный сладкий перец;Супы;Голландская кухня;https://eda.ru/recepty/supy/gollandskij-sup-pjure-iz-papriki-42215
Суп-пюре из цветной капусты;вода, соль, цветная капуста, молотый черный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-cvetnoj-kapusti-44547
Суп-пюре из крапивы;крапива, пшеничная мука, сливочное масло;Супы;Низкокалорийная еда;https://eda.ru/recepty/supy/sup-pjure-iz-krapivi-16495
Тыквенный суп-пюре с яблоками;желтый лук, стебель сельдерея, морковь, оливковое масло, тыква баттернат-сквош, зеленые яблоки, вода, овощной бульон, молотый мускатный орех, молотая корица, кайенский перец, крупная соль, свежемолотый черный перец, рубленая петрушка;Супы;Европейская кухня;https://eda.ru/recepty/supy/tikvennij-sup-pjure-s-jablokami-27240
Овощной суп-пюре с курицей;картофель, куриное филе, репчатый лук, морковь, капуста брокколи, сельдерей, зелень, соль, молотый черный перец;Супы;Китайская кухня;https://eda.ru/recepty/supy/ovoshhnoj-sup-pjure-s-kuricej-35620
Суп-пюре из картофеля;вода, картофель, молоко, сливочное масло, лук-порей, яичный желток;Супы;Японская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-kartofelja-14659
Тыквенный суп-пюре с карамелизованными семечками;оливковое масло, лук видалия, свежий тимьян, соль, свежемолотый черный перец, тыква баттернат-сквош, куриный бульон, очищенные семена тыквы;Супы;Тыквенный суп;https://eda.ru/recepty/supy/tikvennij-sup-pjure-s-karamelizovannimi-semechkami-25986
Овощной суп-пюре с перепелиными яйцами;картофель, цветная капуста, морковь, стебель сельдерея, желтый лук, перепелиное яйцо, вода, соль, оливковое масло;Супы;Русская кухня;https://eda.ru/recepty/supy/ovoschnoy-sup-pyure-s-perepelinymi-yaycami-137192
Суп-пюре из печеной свёклы;свекла, репчатый лук, оливковое масло, белокочанная капуста, винный уксус, голубой сыр;Супы;Суп-пюре;https://eda.ru/recepty/supy/sup-pjure-iz-pechenoj-svjokli-55961
Крем-суп с груше и горгонзолой;корень сельдерея, лук-порей, сливочное масло, куриная грудка, сыр горгонзола, сливки 35%-ные, соль, куриный бульон, груши «конференц», свежая мята, розовый перец, оливковое масло;Супы;Итальянская кухня;https://eda.ru/recepty/supy/krem-sup-s-grushe-i-gorgonzoloj-36841
Сливово-томатный суп-пюре;оливковое масло, репчатый лук, красные сливы, томатный сок, куриный бульон, свежий тимьян, тростниковый сахар, шнитт-лук, рубленая петрушка, соль, молотый черный перец, помидоры;Супы;Детское меню;https://eda.ru/recepty/supy/slivovo-tomatnij-sup-pjure-23711
Морковный крем-суп с соусом песто;морковь, лук, картофель, вода, сельдерей, желтый сладкий перец, оливковое масло, зелень, ржаной хлеб, козий сыр, морская соль, молотый черный перец, орехи;Супы;Итальянская кухня;https://eda.ru/recepty/supy/morkovnij-krem-sup-s-sousom-pesto-43375
Крем суп из баклажанов с креветками;баклажаны, цукини, сливки 20%-ные, чеснок, листья зеленого базилика , соль, свежемолотый белый перец, мускатный орех, креветки, помидоры;Супы;Средиземноморская кухня;https://eda.ru/recepty/supy/krem-sup-iz-baklazhanov-s-krevetkami-44157
Сливочный крем-суп из тыквы;куриный бульон, тыква, репчатый лук, морковь, оливковое масло, мускатный орех, сливки 23%-ные, соль, молотый черный перец, свежая мята, творожный сыр;Супы;Латиноамериканская кухня;https://eda.ru/recepty/supy/slivochnij-krem-sup-iz-tikvi-29517
Куриный суп-пюре с горохом и чесноком;сливочное масло, курица, соевый соус, репчатый лук, рис, горох, зелень, чеснок, соль, молотый черный перец;Супы;Японская кухня;https://eda.ru/recepty/supy/kurinij-sup-pjure-s-gorohom-chesnokom-22495
Суп-пюре из чечевицы с беконом;овощной бульон, красная чечевица, репчатый лук, лук-порей, чеснок, морковь, стебель сельдерея, лавровый лист, свежий тимьян, сушеный орегано, бекон, молотый черный перец, соль, молотый красный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pyure-iz-chechevicy-s-bekonom-114811
Сливочный суп-пюре из тыквы с имбирем;тыква, картофель, морковь, репчатый лук, сливочное масло, оливковое масло, очищенные вареные креветки, свежий имбирь, базилик, сыр пармезан, чеснок, сливки 30%-ные;Супы;Европейская кухня;https://eda.ru/recepty/supy/slivochnij-sup-pjure-iz-tikvi-s-imbirem-47980
Голландский суп-пюре из паприки;сливки, бульон, сливочное масло, лук, соль, молотый черный перец, рубленая петрушка, красный сладкий перец;Супы;Голландская кухня;https://eda.ru/recepty/supy/gollandskij-sup-pjure-iz-papriki-42215
Суп-пюре из цветной капусты;вода, соль, цветная капуста, молотый черный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-cvetnoj-kapusti-44547
Сливочно-грибной суп-пюре;картофель, шампиньоны, морковь, репчатый лук, сливки, укроп, соль, молотый черный перец, молотый красный перец, зеленый лук;Супы;Индийская кухня;https://eda.ru/recepty/supy/slivochno-gribnoy-sup-pyure-92330
Тыквенный суп-пюре с карамелизованными семечками;оливковое масло, лук видалия, свежий тимьян, соль, свежемолотый черный перец, тыква баттернат-сквош, куриный бульон, очищенные семена тыквы;Супы;Тыквенный суп;https://eda.ru/recepty/supy/tikvennij-sup-pjure-s-karamelizovannimi-semechkami-25986
Суп-пюре из печеной свёклы;свекла, репчатый лук, оливковое масло, белокочанная капуста, винный уксус, голубой сыр;Супы;Суп-пюре;https://eda.ru/recepty/supy/sup-pjure-iz-pechenoj-svjokli-55961
Овощной суп-пюре с перепелиными яйцами;картофель, цветная капуста, морковь, стебель сельдерея, желтый лук, перепелиное яйцо, вода, соль, оливковое масло;Супы;Русская кухня;https://eda.ru/recepty/supy/ovoschnoy-sup-pyure-s-perepelinymi-yaycami-137192
Суп-пюре из чечевицы с беконом;овощной бульон, красная чечевица, репчатый лук, лук-порей, чеснок, морковь, стебель сельдерея, лавровый лист, свежий тимьян, сушеный орегано, бекон, молотый черный перец, соль, молотый красный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pyure-iz-chechevicy-s-bekonom-114811
Крем-суп из цветной капусты с маскарпоне;цветная капуста, сливки 22%-ные, вода, черная икра, лук-шалот, плавленый сыр, сыр маскарпоне, свежий эстрагон, оливковое масло, базилик, соль;Супы;Европейская кухня;https://eda.ru/recepty/supy/krem-sup-iz-cvetnoy-kapusty-s-maskarpone-140518
Сливочный суп-пюре из тыквы с имбирем;тыква, картофель, морковь, репчатый лук, сливочное масло, оливковое масло, очищенные вареные креветки, свежий имбирь, базилик, сыр пармезан, чеснок, сливки 30%-ные;Супы;Европейская кухня;https://eda.ru/recepty/supy/slivochnij-sup-pjure-iz-tikvi-s-imbirem-47980
Морковный крем-суп с гренками;морковь, репчатый лук, петрушка, чеснок, оливковое масло, сливки, молотый имбирь, соль, молотый черный перец;Супы;Европейская кухня;https://eda.ru/recepty/supy/morkovnij-krem-sup-s-grenkami-49816
Крем-суп с груше и горгонзолой;корень сельдерея, лук-порей, сливочное масло, куриная грудка, сыр горгонзола, сливки 35%-ные, соль, куриный бульон, груши «конференц», свежая мята, розовый перец, оливковое масло;Супы;Итальянская кухня;https://eda.ru/recepty/supy/krem-sup-s-grushe-i-gorgonzoloj-36841
Голландский суп-пюре из паприки;сливки, бульон, сливочное масло, лук, соль, молотый черный перец, рубленая петрушка, красный сладкий перец;Супы;Голландская кухня;https://eda.ru/recepty/supy/gollandskij-sup-pjure-iz-papriki-42215
Сырный крем-суп с шампиньонами;стебель сельдерея, шампиньоны, плавленый сыр, оливковое масло, сливки, вода;Супы;Французская кухня;https://eda.ru/recepty/supy/syrnyy-krem-sup-s-shampinonami-92917
Суп-пюре из цветной капусты;вода, соль, цветная капуста, молотый черный перец;Супы;Итальянская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-cvetnoj-kapusti-44547
Сливочный крем-суп из тыквы;куриный бульон, тыква, репчатый лук, морковь, оливковое масло, мускатный орех, сливки 23%-ные, соль, молотый черный перец, свежая мята, творожный сыр;Супы;Латиноамериканская кухня;https://eda.ru/recepty/supy/slivochnij-krem-sup-iz-tikvi-29517
Куриный суп-пюре с горохом и чесноком;сливочное масло, курица, соевый соус, репчатый лук, рис, горох, зелень, чеснок, соль, молотый черный перец;Супы;Японская кухня;https://eda.ru/recepty/supy/kurinij-sup-pjure-s-gorohom-chesnokom-22495
Томатный суп-пюре «Сальморехо»;помидоры, белый хлеб, чеснок, оливковое масло, соль, куриное яйцо, хамон, бальзамический уксус;Супы;Суп-пюре;https://eda.ru/recepty/supy/tomatnyy-sup-pyure-salmoreho-57112
Пряный тыквенный суп-пюре;тыква, мед, лук, сливочное масло, чеснок, жирные сливки, оливковое масло, куриный бульон, молотый кориандр , молотый тмин, красный перец чили, соль, молотый черный перец;Супы;Мексиканская кухня;https://eda.ru/recepty/supy/pryanyy-tykvennyy-sup-pyure-125060
Суп-пюре из салата;зеленый салат, сливочное масло, пшеничная мука, молоко, соль, сливки;Супы;Французская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-salata-14683
Суп-пюре из дичи;куропатки, говядина, вода, морковь, корень петрушки, сливки 20%-ные, яичный желток, лавровый лист, сливочное масло, соль, сухарики;Супы;Русская кухня;https://eda.ru/recepty/supy/sup-pyure-iz-dichi-114440
Суп-пюре из тыквы с тахини;тыква, овощной бульон, репчатый лук, чеснок, тахини, молотая паприка, оливковое масло, кедровые орехи, соль, молотый черный перец;Супы;Европейская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-tikvi-s-tahini-34436
Морковный суп-пюре с сельдереем и имбирем;репчатый лук, стебель сельдерея, чеснок, корень имбиря, морковь, куриный бульон, натуральный йогурт, соль, молотый черный перец, апельсины;Супы;Европейская кухня;https://eda.ru/recepty/supy/morkovnyy-sup-pyure-s-seldereem-i-imbirem-58556
Гороховый суп-пюре с молоком;горох, репчатый лук, телячья нога, лавровый лист, петрушка, чеснок, молоко, сливочное масло, соль;Супы;Голландская кухня;https://eda.ru/recepty/supy/gorohovij-sup-pjure-s-molokom-15851
Суп-пюре из шпината с норвежской семгой;филе норвежской семги, сахар, морская соль, замороженный шпинат, сливочное масло, лук-порей, куриный бульон, картофель, лимон, куриное яйцо;Супы;Норвежская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-shpinata-s-norvezhskoj-semgoj-18648
Суп-пюре из цветной капусты с мускатным орехом;сливочное масло, цветная капуста, пшеничная мука, репчатый лук, куриный бульон, куриное яйцо, сливки, сыр, мускатный орех, шнитт-лук, соль, молотый черный перец;Супы;Французская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-cvetnoj-kapusti-s-muskatnim-orehom-17801
Тыквенный суп-пюре с окороком и перцем;тыква, морковь, картофель, лук, чеснок, сладкий перец, свиной окорок, оливковое масло, пшеничная мука, соль, молотый черный перец;Супы;Тыквенный суп;https://eda.ru/recepty/supy/tikvennij-sup-pjure-s-okorokom-i-percem-56585
Суп-пюре с турецким горохом;оливковое масло, лук-порей, консервированный нут, мясной бульон, картофельный крахмал, соль;Супы;Русская кухня;https://eda.ru/recepty/supy/sup-pjure-s-tureckim-gorohom-15845
Крем-суп из тыквы с картофелем в молоке и орешками;картофель, мускатная тыква, молоко, репчатый лук, чеснок, грецкие орехи, зелень, соль, оливковое масло;Супы;Крем-суп;https://eda.ru/recepty/supy/krem-sup-iz-tikvi-s-kartofelem-v-moloke-i-oreshkami-33357
Итальянский суп с сосисками;оливковое масло, сосиски, репчатый лук, чеснок, куриный бульон, консервированные помидоры, макароны, консервированная фасоль;Супы;Итальянская кухня;https://eda.ru/recepty/supy/italjanskij-sup-s-sosiskami-14937
Суп-пюре из тыквы с чесноком;тыква, картофель, репчатый лук, чеснок, сливки, вода, соль, молотый душистый перец, молотый мускатный орех;Супы;Американская кухня;https://eda.ru/recepty/supy/sup-pyure-iz-tykvy-s-chesnokom-114663
Крем-суп из баклажана и перца;перец рамиро, баклажаны, куриный бульон, красный лук, чеснок, имбирь, отварная морковь, красный винный уксус, сумах, соль, сыр моцарелла для пиццы;Супы;Авторская кухня;https://eda.ru/recepty/supy/krem-sup-iz-baklazhana-i-perca-173399
Суп-пюре из консервированных крабов;консервированные крабы, сливочное масло, пшеничная мука, молоко, куриное яйцо, соль;Супы;Японская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-konservirovannih-krabov-14699
Крем-суп из брокколи с лососем;картофель, лосось, сливки 25%-ные, соль, капуста брокколи;Супы;Французская кухня;https://eda.ru/recepty/supy/krem-sup-iz-brokkoli-s-lososem-42207
Суп-пюре из шампиньонов с копчеными куриными грудками;шампиньоны, капуста брокколи, цветная капуста, репчатый лук, чеснок, сливочное масло, молоко, сливки, белое сухое вино;Супы;Европейская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-shampinonov-s-kopchenimi-kurinimi-grudkami-27373
Чечевично-томатный суп-пюре;красная чечевица, куриный бульон, томатный соус пассата, лук, чеснок, кумин (зира), оливковое масло, соль, молотый черный перец, томатная паста , сыр пармезан, листья зеленого базилика ;Супы;Средиземноморская кухня;https://eda.ru/recepty/supy/chechevichno-tomatnyy-sup-pyure-93340
Суп-пюре из картофеля и лука-порея с крутонами;картофель, белая часть лука-порей, репчатый лук, чеснок, вода, сливки 20%-ные, оливковое масло, тимьян, белый хлеб, соль;Супы;Британская кухня;https://eda.ru/recepty/supy/sup-pjure-iz-kartofelja-i-luka-poreja-s-krutonami-35687
Сырный суп-пюре с мидиями;картофель, морковь, сливки 25%-ные, плавленый сыр, специи, красный лук, мидии;Супы;Итальянская кухня;https://eda.ru/recepty/supy/syrnyy-sup-pyure-s-midiyami-93336
Холодный огуречный суп-пюре;сливочный сыр, сливки 10%-ные, чеснок, укроп, огурцы, соль;Супы;Русская кухня;https://eda.ru/recepty/supy/holodnyy-ogurechnyy-sup-pyure-114751
Крем-суп из индейки с трюфелями;свежемолотый черный перец, репчатый лук, соль, корень сельдерея, сливочное масло, бульон из индейки, булочка, сливки 48%-ные, черные трюфели, филе индейки, трюфельное масло;Супы;Рецепты с индейкой;https://eda.ru/recepty/supy/krem-sup-iz-indejki-s-trjufeljami-23700
