food;ingredients;category;kitchen;food_url
Курица в кленовом сиропе;куриные окорочка, кленовый сироп, оливковое масло, тимьян, лимон, кумин (зира), соль, молотый черный перец;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-v-klenovom-sirope-29564
Мидии в белом вине;мидии в ракушках, лук-шалот, чеснок, лавровый лист, тимьян, лук-порей, белое сухое вино, сливки, петрушка, сливочное масло;Основные блюда;Бельгийская кухня;https://eda.ru/recepty/osnovnye-blyuda/midii-v-belom-vine-17269
Медленный ростбиф;говяжий рибай, тимьян, соль, растительное масло, молотый черный перец;Основные блюда;Ростбиф;https://eda.ru/recepty/osnovnye-blyuda/medlennij-rostbif-30229
Форель в белом вине;соль, кайенский перец, сливочное масло, яичный желток, лимонный сок, петрушка, лавровый лист, черный перец горошком, красный лук, белое сухое вино, морковь, форель;Основные блюда;Блюда из рыбы;https://eda.ru/recepty/osnovnye-blyuda/forel-v-belom-vine-16748
Куриные желудки тушеные;куриные желудки, репчатый лук, корень сельдерея, морковь, соль, молотый черный перец, кипяток, сметана;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-zheludki-tushenie-25769
Индейка с ароматным рисом;филе индейки, зеленый лук, растительное масло, рис, мед, зеленый базилик , свежие листья шпината;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/indejka-s-aromatnim-risom-16244
Форель в белом вине;соль, кайенский перец, сливочное масло, яичный желток, лимонный сок, петрушка, лавровый лист, черный перец горошком, красный лук, белое сухое вино, морковь, форель;Основные блюда;Блюда из рыбы;https://eda.ru/recepty/osnovnye-blyuda/forel-v-belom-vine-16748
Деруны классические;картофель, репчатый лук, чеснок, куриное яйцо, пшеничная мука, соль, молотый черный перец;Основные блюда;Украинская кухня;https://eda.ru/recepty/osnovnye-blyuda/deruni-klassicheskie-15998
Лосось с соусом из сметаны и щавеля;красный лук, сухой сидр, щавель, сметана, лимон, помидоры, лосось, сливочное масло, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/losos-s-sousom-iz-smetani-schavelja-17266
Деревенская курица по-французски;пшеничная мука, куриное филе, оливковое масло, свежие грибы, лук-шалот, куриный бульон, белое сухое вино, листья эстрагона, соль, молотый черный перец;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/derevenskaja-kurica-po-francuzski-15173
Гуляш из свинины с томатом;репчатый лук, свинина, томатная паста , бульон, растительное масло, специи;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/guljash-iz-svinini-s-tomatom-34718
Куриное фрикасе с грибами;сушеные белые грибы, грудка куриная на кости, репчатый лук, стебель сельдерея, морковь, лавровый лист, черный перец горошком, тимьян, сливочное масло, сливки 35%-ные, зелень, лук-шалот, сахар, соль, молотый черный перец;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinoe-frikase-s-gribami-43000
Куриная грудка с шампиньонами в сметанном соусе;шампиньоны, куриная грудка, соль, сметана 15%-ная, молотый черный перец, пшеничная мука, лук;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinaja-grudka-s-shampinonami-v-smetannom-souse-48109
Телячьи отбивные с лимонным маслом;телячьи отбивные, пшеничная мука, топленое масло, сливочное масло, лимон, петрушка, соль, молотый черный перец;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/teljachi-otbivnie-s-limonnim-maslom-17581
Куриные котлеты с грибами и сыром;шампиньоны, куриный фарш, сыр пармезан, укроп, панировочные сухари, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-kotleti-s-gribami-sirom-17779
Цыплята с маслом гремолата;черный перец горошком, цыпленок, лимон, чеснок, сливочное масло, петрушка, соль, тимьян, растительное масло;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/cipljata-s-maslom-gremolata-27270
Шведские рождественские тефтели;хлебные крошки, смешанный фарш, вода, репчатый лук, соль, сахар, молотый белый перец, куриное яйцо, растительное масло;Основные блюда;Шведская кухня;https://eda.ru/recepty/osnovnye-blyuda/shvedskie-rozhdestvenskie-tefteli-26378
Пхали из зеленой фасоли с орехами;грецкие орехи, чеснок, зеленая стручковая фасоль, репчатый лук, петрушка, кинза, свежий перец чили, лимон, соль, молотый черный перец;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/phali-iz-zelenoj-fasoli-s-orehami-22384
Ачма с сулугуни;пшеничная мука, сыр сулугуни, сливочное масло, куриное яйцо, вода, соль;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/achma-s-suluguni-31679
Котлеты из индейки в соусе из шампиньонов;свежая кинза (кориандр), фарш из индейки, куриное яйцо, чеснок, молоко, рубленая петрушка, оливковое масло, молотый черный перец, соль, шампиньоны, белое сухое вино, сливки 10%-ные, пшеничная мука, сливочное масло, белый хлеб;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotleti-iz-indejki-v-souse-iz-shampinonov-40211
Форель в белом вине;соль, кайенский перец, сливочное масло, яичный желток, лимонный сок, петрушка, лавровый лист, черный перец горошком, красный лук, белое сухое вино, морковь, форель;Основные блюда;Блюда из рыбы;https://eda.ru/recepty/osnovnye-blyuda/forel-v-belom-vine-16748
Куриная грудка с шампиньонами в сметанном соусе;шампиньоны, куриная грудка, соль, сметана 15%-ная, молотый черный перец, пшеничная мука, лук;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinaja-grudka-s-shampinonami-v-smetannom-souse-48109
Телячьи отбивные с лимонным маслом;телячьи отбивные, пшеничная мука, топленое масло, сливочное масло, лимон, петрушка, соль, молотый черный перец;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/teljachi-otbivnie-s-limonnim-maslom-17581
Куриные котлеты с грибами и сыром;шампиньоны, куриный фарш, сыр пармезан, укроп, панировочные сухари, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-kotleti-s-gribami-sirom-17779
Шведские рождественские тефтели;хлебные крошки, смешанный фарш, вода, репчатый лук, соль, сахар, молотый белый перец, куриное яйцо, растительное масло;Основные блюда;Шведская кухня;https://eda.ru/recepty/osnovnye-blyuda/shvedskie-rozhdestvenskie-tefteli-26378
Цыплята с маслом гремолата;черный перец горошком, цыпленок, лимон, чеснок, сливочное масло, петрушка, соль, тимьян, растительное масло;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/cipljata-s-maslom-gremolata-27270
Пхали из зеленой фасоли с орехами;грецкие орехи, чеснок, зеленая стручковая фасоль, репчатый лук, петрушка, кинза, свежий перец чили, лимон, соль, молотый черный перец;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/phali-iz-zelenoj-fasoli-s-orehami-22384
Ачма с сулугуни;пшеничная мука, сыр сулугуни, сливочное масло, куриное яйцо, вода, соль;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/achma-s-suluguni-31679
Котлеты из индейки в соусе из шампиньонов;свежая кинза (кориандр), фарш из индейки, куриное яйцо, чеснок, молоко, рубленая петрушка, оливковое масло, молотый черный перец, соль, шампиньоны, белое сухое вино, сливки 10%-ные, пшеничная мука, сливочное масло, белый хлеб;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotleti-iz-indejki-v-souse-iz-shampinonov-40211
Говядина в соусе «Пять специй»;оливковое масло, чеснок, перец чили, свежий имбирь, зеленый лук, говяжьи щечки, пшеничная мука, китайские пряности «пять специй», анис (бадьян), сахар мусковадо, сухой херес, соевый соус, говяжий бульон, салат пак-чой;Основные блюда;Китайская кухня;https://eda.ru/recepty/osnovnye-blyuda/govjadina-v-souse-pjat-specij-47814
Говяжьи щеки, тушенные в красном вине;говяжьи щечки, овощной бульон, красное сухое вино, стебель сельдерея, морковь, шампиньоны, репчатый лук, красный лук, лук-порей, чеснок, укроп, кинза, петрушка, эстрагон, оливковое масло, лавровый лист, тимьян, розмарин, черный душистый перец, молотый черный перец, соль;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/govjazhi-shheki-tushennie-v-krasnom-vine-39416
Радужная форель в грибном соусе;радужная форель, сливочное масло, свежие шампиньоны, лимонный сок, соль, сливки, молотый черный перец, рубленая петрушка;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/raduzhnaja-forel-v-gribnom-souse-20300
Карри с курицей;кокосовое молоко, куриное филе, лук, молотый красный перец, лайм, чеснок, тертый имбирь, куркума, карри;Основные блюда;Индийская кухня;https://eda.ru/recepty/osnovnye-blyuda/karri-s-kuricej-45149
Пилаф с тыквой, красными перцами и жареными тыквенными семечками;тыква сквош, репчатый лук, красный сладкий перец, лавровый лист, оливковое масло, длиннозерный рис, вода, очищенные жареные семечки тыквы, соль, молотый черный перец;Основные блюда;Туркменская кухня;https://eda.ru/recepty/osnovnye-blyuda/pilaf-s-tykvoy-krasnymi-percami-i-zharenymi-tykvennymi-semechkami-21529
Фермерский стейк;сливочное масло, соль, растительное масло, говяжья вырезка, молотый черный перец;Основные блюда;Стейки;https://eda.ru/recepty/osnovnye-blyuda/fermerskij-stejk-16443
Вок с курицей и рисом;куриное филе, лук, чеснок, имбирь, соевый соус, рис, растительное масло, кунжут, карри, соль, молотый черный перец, куриное яйцо;Основные блюда;Японская кухня;https://eda.ru/recepty/osnovnye-blyuda/vok-s-kuricej-i-risom-49045
Ленивые голубцы в мультиварке;рис, свиной фарш, белокочанная капуста, лук, морковь, растительное масло, томатная паста , соль, молотый черный перец, приправы, зелень;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/lenivie-golubci-v-multivarke-42606
Телятина с йогуртом и овощами;телятина, лук-порей, морковь, стебель сельдерея, зеленый лук, йогурт, сливочное масло, пшеничная мука, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/teljatina-s-jogurtom-36059
Котлеты из рубленой индейки;филе индейки, красный лук, соль, сушеный базилик, белый бальзамический уксус, молотый черный перец, куриное яйцо;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotleti-iz-rublenoj-indejki-31040
Курица с овощами, рисом, зеленью в кисло-сладком соусе;сладкий перец, куриное филе, морковь, репчатый лук, томатная паста , соевый соус, чеснок, соль, молотый черный перец, перец чили, растительное масло, зелень;Основные блюда;Китайская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-s-ovoschami-risom-zelenyu-v-kislo-sladkom-souse-51022
Чахохбили (Грузинское рагу из курицы);курица, репчатый лук, помидоры, чеснок, сливочное масло, кинза, петрушка, соль, молотый красный перец, хмели-сунели, шафран;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/chahohbili-gruzinskoe-ragu-iz-kurici-40998
Запеченная острая свинина под помидорами, сыром и грибами;сыр, свинина, свежие шампиньоны, помидоры, чеснок, смесь перцев, соль;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/zapechennaja-ostraja-svinina-pod-pomidorami-sirom-i-gribami-34300
Курица с томатным соусом;куриные ножки, оливковое масло, репчатый лук, молотый перец чили, молотый кориандр , консервированные помидоры, томатная паста , консервированная кукуруза, соль, молотый черный перец;Основные блюда;Мексиканская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-s-tomatnim-sousom-17343
Перепелки конфи c картофельным пюре и глазированной морковью;перепелка, растительное масло, топленое масло, тимьян, чеснок, ягоды можжевельника, картофель, сливки 35%-ные, куркума, морковь, сливочное масло, сахар, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/perepelki-konfi-c-kartofelnym-pyure-i-glazirovannoy-morkovyu-58543
Ариста из свиной корейки с молодой картошкой и травами;анис (бадьян), свиная корейка, розмарин, тимьян, петрушка, чеснок, репчатый лук, мед, соль, черный перец горошком, лавровый лист, картофель, топленое масло, гвоздика;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/arista-iz-svinoj-korejki-s-molodoj-kartoshkoj-travami-28361
Печеная картошка-гармошка с беконом;картофель, бекон, зелень, соль;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/pechenaja-kartoshka-garmoshka-s-bekonom-42412
Японская дорада с соусом нитцуке;дорада, грибы шиитаке, тофу, вода, сахар, саке, мирин, лимон, имбирь, петрушка;Основные блюда;Японская кухня;https://eda.ru/recepty/osnovnye-blyuda/japonskaja-dorada-s-sousom-nitcuke-17576
Куриные грудки, маринованные в соевом соусе с чесноком и имбирем;куриное филе, имбирь, чеснок, перец чили, соевый соус, мед;Основные блюда;Паназиатская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinye-grudki-marinovannye-v-soevom-souse-s-chesnokom-i-imbirem-140738
Ребра в соусе барбекю;говяжьи ребра, чеснок, овощи, оливковое масло extra virgin, соус барбекю, мясной бульон, красное сухое вино, розмарин, тимьян, соль, смесь «пять перцев»;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/rebra-v-souse-barbekju-36760
Печеная картошка-гармошка с беконом;картофель, бекон, зелень, соль;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/pechenaja-kartoshka-garmoshka-s-bekonom-42412
Японская дорада с соусом нитцуке;дорада, грибы шиитаке, тофу, вода, сахар, саке, мирин, лимон, имбирь, петрушка;Основные блюда;Японская кухня;https://eda.ru/recepty/osnovnye-blyuda/japonskaja-dorada-s-sousom-nitcuke-17576
Куриные грудки, маринованные в соевом соусе с чесноком и имбирем;куриное филе, имбирь, чеснок, перец чили, соевый соус, мед;Основные блюда;Паназиатская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinye-grudki-marinovannye-v-soevom-souse-s-chesnokom-i-imbirem-140738
Жареная рыба в кляре;филе рыбы, растительное масло, куриное яйцо, молоко, соль, молотый черный перец, специи, пшеничная мука;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/zharenaja-riba-v-kljare-34925
Плов с кабачками и орехами;рис басмати, растительное масло, репчатый лук, кумин (зира), чеснок, миндаль, имбирь, молодые кабачки, помидоры, палочки корицы, кардамон, лимонная цедра, овощной бульон, свежая мята, петрушка, тонкий лаваш, натуральный йогурт, соль, молотый черный перец;Основные блюда;Индийская кухня;https://eda.ru/recepty/osnovnye-blyuda/plov-s-kabachkami-i-orehami-140584
Красная рыба, запеченная в фольге, с картофелем;приправа для рыбы, соль, стейк из лосося, картофель, лимон, петрушка, укроп, приправа для блюд из картофеля;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/krasnaja-riba-zapechennaja-v-folge-s-kartofelem-35944
Тефтели, томленные в овощном рагу;говяжий фарш, хлебные крошки, репчатый лук, куриное яйцо, кинза, чеснок, консервированные помидоры, морковь, изюм, оливковое масло, говяжий бульон, палочки корицы, шафран, молотая корица, куркума, кайенский перец, молотый мускатный орех, свежемолотый черный перец, соль, крупная морская соль, свежий перец;Основные блюда;Арабская кухня;https://eda.ru/recepty/osnovnye-blyuda/tefteli-tomlennie-v-ovoschnom-ragu-30998
Свинина, запеченная с грибами, помидорами и баклажанами;свиные антрекоты, белые грибы, помидоры, баклажаны, чеснок, лимон, оливковое масло, сливочное масло, растительное масло, петрушка, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinina-zapechennaja-s-gribami-pomidorami-i-baklazhanami-33444
Перепелки конфи c картофельным пюре и глазированной морковью;перепелка, растительное масло, топленое масло, тимьян, чеснок, ягоды можжевельника, картофель, сливки 35%-ные, куркума, морковь, сливочное масло, сахар, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/perepelki-konfi-c-kartofelnym-pyure-i-glazirovannoy-morkovyu-58543
Картошка-гармошка с грибной начинкой;картофель, грибы, укроп, молотый черный перец, соль, растительное масло;Основные блюда;Белорусская кухня;https://eda.ru/recepty/osnovnye-blyuda/kartoshka-garmoshka-s-gribnoj-nachinkoj-31113
Чахохбили с белым вином;репчатый лук, курица, помидоры, белое сухое вино, кинза, морская соль, молотый черный перец;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/chahohbili-s-belim-vinom-15140
Бифштекс с соусом из белого портвейна;репчатый лук, говяжье филе, морковь, сельдерей, тимьян, лавровый лист, петрушка, белый портвейн, зернистая горчица, говяжий бульон, сливки, сушеный эстрагон, сливочное масло, соль, растительное масло, молотый черный перец;Основные блюда;Бифштекс;https://eda.ru/recepty/osnovnye-blyuda/bifshteks-s-sousom-iz-belogo-portvejna-19292
Фрикадельки по-шведски;свиной фарш, репчатый лук, куриное яйцо, хлебные крошки, укроп, оливковое масло, сливочное масло, пшеничная мука, мясной бульон;Основные блюда;Шведская кухня;https://eda.ru/recepty/osnovnye-blyuda/frikadelki-po-shvedski-26974
Вегетарианская картошка с грибами в духовке;картофель, помидоры, шампиньоны, репчатый лук, чеснок, оливковое масло, соль, молотый черный перец, соевые сливки, песто;Основные блюда;Бельгийская кухня;https://eda.ru/recepty/osnovnye-blyuda/vegetarianskaja-kartoshka-s-gribami-v-duhovke-29813
Тефтели в мультиварке;рис, мясной фарш, лук, куриное яйцо, соль, молотый черный перец, сметана, томатная паста , укроп, вода;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/tefteli-v-multivarke-49809
Ребра в соусе барбекю;говяжьи ребра, чеснок, овощи, оливковое масло extra virgin, соус барбекю, мясной бульон, красное сухое вино, розмарин, тимьян, соль, смесь «пять перцев»;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/rebra-v-souse-barbekju-36760
Свинина, тушенная в красном игристом вине;куриный бульон, свиная шея, игристое сладкое вино, розмарин, лавровый лист, петрушка, имбирь, красный лук, сельдерей, морковь, черный перец горошком, соль, растительное масло, молотый черный перец;Основные блюда;Рагу;https://eda.ru/recepty/osnovnye-blyuda/svinina-tushennaja-v-krasnom-igristom-vine-19290
Тушеная рыба под маринадом;морковь, лук, пшеничная мука, оливковое масло, уксус, соль, томатная паста , специи, минтай;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/tushenaja-riba-pod-marinadom-36482
Чечевица с карри;красная чечевица, чеснок, лук-порей, перец чили, красный сладкий перец, топленое масло, желтый карри порошок , соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/chechevica-s-karri-27177
Форель под сливочно-чесночным соусом, запеченная на картофельной подушке;форель, картофель, сливки 25%-ные, чеснок, пшеничная мука, морковь, лук, сливочное масло, соль, смесь перцев, лавровый лист;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/forel-pod-slivochno-chesnochnim-sousom-zapechennaja-na-kartofelnoj-podushke-40947
Плов с кабачками и орехами;рис басмати, растительное масло, репчатый лук, кумин (зира), чеснок, миндаль, имбирь, молодые кабачки, помидоры, палочки корицы, кардамон, лимонная цедра, овощной бульон, свежая мята, петрушка, тонкий лаваш, натуральный йогурт, соль, молотый черный перец;Основные блюда;Индийская кухня;https://eda.ru/recepty/osnovnye-blyuda/plov-s-kabachkami-i-orehami-140584
Классический оливье;картофель, морковь, куриное яйцо, консервированный зеленый горошек, говядина, соленые огурцы, белый лук, зеленый лук, укроп, майонез, соль, молотый черный перец;Основные блюда;Советская кухня;https://eda.ru/recepty/osnovnye-blyuda/klassicheskiy-olive-151806
Кисло-сладкая свинина;длиннозерный рис, свиная вырезка, красный лук, красный сладкий перец, свежий корень имбиря , чеснок, свежий перец чили, свежая кинза (кориандр), кукурузный крахмал, соевый соус, китайские пряности «пять специй», консервированный ананас кусочками, кунжутные семечки, бальзамический уксус, соль, молотый черный перец, зеленый сладкий перец;Основные блюда;Китайская кухня;https://eda.ru/recepty/osnovnye-blyuda/kislo-sladkaja-svinina-32797
Ирландское рагу;телятина, морковь, репчатый лук, стебель сельдерея, тимьян, помидоры пелати, темное пиво, картофель, зеленый горошек, дайкон, растительное масло, сливочное масло, пшеничная мука, соль, молотый черный перец, петрушка;Основные блюда;Ирландская кухня;https://eda.ru/recepty/osnovnye-blyuda/irlandskoe-ragu-57027
Курица, запеченная с шампиньонами и рисом;филе куриной грудки, шампиньоны, рис, молоко, сметана 15%-ная, сыр, чеснок, карри, прованские травы, базилик;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-zapechennaja-s-shampinonami-i-risom-42562
Котлеты из кролика с кабачками;филе кролика, репчатый лук, сливки 33%-ные, сливочное масло, кабачки, топленое масло, панировочные сухари, пшеничная мука, растительное масло, куриное яйцо, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotlety-iz-krolika-s-kabachkami-58182
Индейка с яблоками и сладким шукрутом из савойской капусты;анис (бадьян), индейка, репчатый лук, чеснок, сельдерей, морковь, яблоко, бекон, савойская капуста, сахар, сливочное масло, оливковое масло, белое сухое вино, кленовый сироп, мед, куриный бульон, тимьян, петрушка, гвоздика, палочки корицы, соль, молотый черный перец, крупная морская соль;Основные блюда;Рождество 2024;https://eda.ru/recepty/osnovnye-blyuda/indejka-s-jablokami-i-sladkim-shukrutom-iz-savojskoj-kapusti-34930
Морской коктейль под сливочным соусом;репчатый лук, чеснок, сливки, соевый соус, оливковое масло, коктейль из морепродуктов, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/morskoj-koktejl-pod-slivochnim-sousom-37918
Котлеты из кролика с кабачками;филе кролика, репчатый лук, сливки 33%-ные, сливочное масло, кабачки, топленое масло, панировочные сухари, пшеничная мука, растительное масло, куриное яйцо, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/kotlety-iz-krolika-s-kabachkami-58182
Жареный тофу с овощами;тофу, зеленая стручковая фасоль (замороженная), красный сладкий перец, чеснок, кунжутное масло, свежий имбирь, соевый соус, кунжут;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/zharenij-tofu-s-ovoshhami-34185
Индейка с яблоками и сладким шукрутом из савойской капусты;анис (бадьян), индейка, репчатый лук, чеснок, сельдерей, морковь, яблоко, бекон, савойская капуста, сахар, сливочное масло, оливковое масло, белое сухое вино, кленовый сироп, мед, куриный бульон, тимьян, петрушка, гвоздика, палочки корицы, соль, молотый черный перец, крупная морская соль;Основные блюда;Рождество 2024;https://eda.ru/recepty/osnovnye-blyuda/indejka-s-jablokami-i-sladkim-shukrutom-iz-savojskoj-kapusti-34930
Жаренный в кукурузе сом с мак-шу;сом, копченая грудинка, бекон, куриное яйцо, сливки, сливочное масло, кукурузная мука, консервированная кукуруза, репчатый лук, сладкий перец, чеснок, зеленый лук, перец чили, креольская смесь специй;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/zharennij-v-kukuruze-som-s-mak-shu-39417
Деревенские котлеты из кролика с пряными травами и пармезаном;зелень сельдерея, филе кролика, петрушка, сливки 10%-ные, черствый белый хлеб, тертый сыр пармезан , соль, перепелиное яйцо, оливковое масло extra virgin, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/derevenskie-kotleti-iz-krolika-s-prjanimi-travami-parmezanom-31788
Козленок в молоке;козленок, молоко, тыква, растительное масло, сливочное масло, оливковое масло, тимьян, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kozlenok-v-moloke-35320
Форель в панцире из соли и яичного белка;форель, морская соль, яичный белок, укроп, петрушка, лимон, оливковое масло;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/forel-v-pancire-iz-soli-i-yaichnogo-belka-25698
Ребра BBQ;свиные ребра, соус барбекю, чеснок, черный перец горошком, растительное масло, бальзамический уксус, молотый черный перец, соль;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/rebra-bbq-46952
Лосось в горчичном маринаде;стейк из лосося, соевый соус, мед, горчица, оливковое масло, кунжут, лимонный сок, свежемолотый белый перец;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/losos-v-gorchichnom-marinade-45129
Мясные тефтели с курагой;репчатый лук, мясной фарш, курага, оливковое масло, куриное яйцо, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/mjasnie-tefteli-s-kuragoj-36055
Говядина в винном соусе;оливковое масло, свежие грибы, говядина, чеснок, паприка, пшеничная мука, красное сухое вино, говяжий бульон, сметана;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/govjadina-v-vinnom-souse-19093
Мясное рагу с овощами и грибами;говядина, картофель, репчатый лук, морковь, шампиньоны, соевый соус, чеснок, паприка, томатная паста , молотый красный перец, растительное масло, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/mjasnoe-ragu-s-ovoshhami-i-gribami-40087
Цыпленок, маринованный в острых специях, с овощами;чеснок, цыпленок, корень имбиря, помидоры черри, цукини, баклажаны, сладкий перец, перец чили, оливковое масло, кинза, растительное масло, молотый кумин (зира) , молотый кайенский  перец, молотый черный перец, соль, свежий перец;Основные блюда;Цыпленок табака;https://eda.ru/recepty/osnovnye-blyuda/ciplenok-marinovannij-v-ostrih-specijah-s-ovoschami-31630
Форель в панцире из соли и яичного белка;форель, морская соль, яичный белок, укроп, петрушка, лимон, оливковое масло;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/forel-v-pancire-iz-soli-i-yaichnogo-belka-25698
Ребра BBQ;свиные ребра, соус барбекю, чеснок, черный перец горошком, растительное масло, бальзамический уксус, молотый черный перец, соль;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/rebra-bbq-46952
Лосось в горчичном маринаде;стейк из лосося, соевый соус, мед, горчица, оливковое масло, кунжут, лимонный сок, свежемолотый белый перец;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/losos-v-gorchichnom-marinade-45129
Мясные тефтели с курагой;репчатый лук, мясной фарш, курага, оливковое масло, куриное яйцо, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/mjasnie-tefteli-s-kuragoj-36055
Говядина в винном соусе;оливковое масло, свежие грибы, говядина, чеснок, паприка, пшеничная мука, красное сухое вино, говяжий бульон, сметана;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/govjadina-v-vinnom-souse-19093
Мясное рагу с овощами и грибами;говядина, картофель, репчатый лук, морковь, шампиньоны, соевый соус, чеснок, паприка, томатная паста , молотый красный перец, растительное масло, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/mjasnoe-ragu-s-ovoshhami-i-gribami-40087
Свинина, тушенная в красном игристом вине;куриный бульон, свиная шея, игристое сладкое вино, розмарин, лавровый лист, петрушка, имбирь, красный лук, сельдерей, морковь, черный перец горошком, соль, растительное масло, молотый черный перец;Основные блюда;Рагу;https://eda.ru/recepty/osnovnye-blyuda/svinina-tushennaja-v-krasnom-igristom-vine-19290
Ребра в соусе барбекю;говяжьи ребра, чеснок, овощи, оливковое масло extra virgin, соус барбекю, мясной бульон, красное сухое вино, розмарин, тимьян, соль, смесь «пять перцев»;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/rebra-v-souse-barbekju-36760
