food;ingredients;category;kitchen;food_url
Говядина с маринованным луком;смесь салатных листьев, говяжья вырезка, лук-шалот, сахар, анис (бадьян), гвоздика, красный винный уксус, растительное масло, укроп, розовый перец, соль;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/govyadina-s-marinovannym-lukom-80835
«Искушение Янсона»;картофель, репчатый лук, анчоусы, сливки 35%-ные, соль, молотый белый перец, панировочные сухари, сливочное масло;Основные блюда;Шведская кухня;https://eda.ru/recepty/osnovnye-blyuda/iskushenie-yansona--80441
Меланзана алла пармиджана;баклажаны, оливковое масло, репчатый лук, чеснок, сушеный орегано, помидоры, молотый черный перец, белый винный уксус, листья базилика, сыр пармезан, панировочные сухари, свежие листья орегано;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/melanzana-alla-parmidzhana-52241
Телячьи отбивные с горчичным соусом и помидорами;телячьи отбивные, помидоры черри, красный лук, белое сухое вино, сливки 25%-ные, петрушка, дижонская горчица, листья эстрагона, сливочное масло, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/teljachi-otbivnie-s-gorchichnim-sousom-pomidorami-15694
Гамбургер «Скандинавия»;бекон, говяжья вырезка, сыр чеддер, маринованные огурцы, салат айсберг, помидоры, красный лук, булочка с кунжутом, белый лук, оливковое масло, кетчуп, коричневый соус hp, майонез, tabasco®, вустерширский соус, коньяк, соль, молотый черный перец;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/gamburger-skandinavija-30393
Говядина с маринованным луком;смесь салатных листьев, говяжья вырезка, лук-шалот, сахар, анис (бадьян), гвоздика, красный винный уксус, растительное масло, укроп, розовый перец, соль;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/govyadina-s-marinovannym-lukom-80835
Спагетти алла путтанеска;оливковое масло extra virgin, чеснок, помидоры пелати, оливки каламата, филе анчоуса, каперсы, сушеный орегано, молотый красный перец, спагетти, петрушка, сыр пармезан, молотый черный перец, соль;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/spagetti-alla-puttaneska-28035
Телячьи отбивные с горчичным соусом и помидорами;телячьи отбивные, помидоры черри, красный лук, белое сухое вино, сливки 25%-ные, петрушка, дижонская горчица, листья эстрагона, сливочное масло, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/teljachi-otbivnie-s-gorchichnim-sousom-pomidorami-15694
Шашлык из свинины;красный лук, свиная шея, белый лук, зерна граната, сладкая паприка, чабер, базилик, укроп, кинза, петрушка, армянский лаваш, молотый черный перец, крупная соль;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/shashlik-iz-svinini-38171
Гамбургер «Скандинавия»;бекон, говяжья вырезка, сыр чеддер, маринованные огурцы, салат айсберг, помидоры, красный лук, булочка с кунжутом, белый лук, оливковое масло, кетчуп, коричневый соус hp, майонез, tabasco®, вустерширский соус, коньяк, соль, молотый черный перец;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/gamburger-skandinavija-30393
Филе индейки, тушеное со сметаной;филе индейки, сметана 10%-ная, соевый соус, репчатый лук, чеснок, смесь перцев;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/file-indejki-tushenoe-so-smetanoj-43309
Фаршированные кабачки;кабачки, морковь, репчатый лук, петрушка, помидоры, сыр моцарелла для пиццы, тертый сыр пармезан , растительное масло, соль, молотый черный перец, прованские травы;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/zapechennie-farshirovannie-kabachki-pod-sirom-37719
Говядина «Веллингтон»;говяжья вырезка, репчатый лук, шампиньоны, чеснок, петрушка, паштет утиный, яичный желток, сливочное масло, растительное масло, слоеное тесто, молотый черный перец, соль;Основные блюда;Британская кухня;https://eda.ru/recepty/osnovnye-blyuda/govyadina-vellington-93300
Биточки из рыбы с картофельным пюре;треска, белый хлеб, куриное яйцо, картофель, сливочное масло, молоко, панировочные сухари;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/bitochki-iz-ryby-s-kartofelnym-pyure-91464
Минималистический плов с курицей;рис, репчатый лук, куриное филе, морковь, приправа для плова, соль, молотый черный перец;Основные блюда;Узбекская кухня;https://eda.ru/recepty/osnovnye-blyuda/minimalisticheskij-plov-s-kuricej-24420
Макароны по-флотски;макароны, мясной фарш, топленое масло, растительное масло, репчатый лук, соль, молотый черный перец;Основные блюда;Советская кухня;https://eda.ru/recepty/osnovnye-blyuda/makarony-po-flotski-125186
Свинина в кисло-сладком соусе;сладкий перец, свиная шея, репчатый лук, консервированный ананас, грибы шиитаке, крахмал, сахар, кетчуп, соевый соус, мирин, уксус для суши, растительное масло;Основные блюда;Китайская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinina-v-kislo-sladkom-souse-40768
Гусь с яблочным чатни с печеными овощами;гусь, антоновские яблоки, репчатый лук, чеснок, сахар, имбирь, перец чили, бренди, сливочное масло, растительное масло, цукини, репа, петрушка, соль, молотый черный перец;Основные блюда;Пошаговые рецепты;https://eda.ru/recepty/osnovnye-blyuda/gus-s-jablochnim-chatni-s-pechenimi-ovoschami-18576
Сибас с картофелем, каперсами и помидорами;сибас, картофель, помидоры черри, каперсы, белое сухое вино, лимон, петрушка, чеснок, оливковое масло;Основные блюда;Средиземноморская кухня;https://eda.ru/recepty/osnovnye-blyuda/sibas-s-kartofelem-kapersami-i-pomidorami-42456
Пельмени из яичного теста с имбирной бараниной;пшеничная мука, яичный желток, вода, филе баранины, красный лук, бараний жир, чеснок, имбирь, свежая мята, оливковое масло, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/pelmeni-iz-jaichnogo-testa-s-imbirnoj-baraninoj-17877
Тушеная курица с черносливом;вода, куриное филе, чернослив без косточек, сливочное масло, морковь, петрушка, соль, пшеничная мука;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/tushenaya-kurica-s-chernoslivom-19858
Плов с курицей;курица, репчатый лук, морковь, рис басмати, чеснок, кумин (зира), барбарис, растительное масло, соль;Основные блюда;Советская кухня;https://eda.ru/recepty/osnovnye-blyuda/plov-s-kuricey-126440
Стейк из лосося в паназиатском стиле;филе лосося, салат пак-чой, шампиньоны, красный лук, кинза, лайм, соус терияки, рафинированное оливковое масло, перец чили, кунжут, соль, молотый черный перец, коричневый сахар;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/steyk-iz-lososya-v-panaziatskom-stile-93793
Пулькоги;говяжья вырезка, китайские груши, репчатый лук, имбирь, зеленый лук, соевый соус, коричневый сахар, кунжутное масло, чеснок;Основные блюда;Корейская кухня;https://eda.ru/recepty/osnovnye-blyuda/pulkogi-114840
Спагетти алла путтанеска;оливковое масло extra virgin, чеснок, помидоры пелати, оливки каламата, филе анчоуса, каперсы, сушеный орегано, молотый красный перец, спагетти, петрушка, сыр пармезан, молотый черный перец, соль;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/spagetti-alla-puttaneska-28035
Вепрево колено;свиная рулька, темное пиво, морковь, корень сельдерея, репчатый лук, лавровый лист, гвоздика, душистый перец горошком, тмин, горчица, мед, соль, молотый черный перец;Основные блюда;Чешская кухня;https://eda.ru/recepty/osnovnye-blyuda/veprevo-koleno-93118
Рыба под маринадом;филе трески, морковь, репчатый лук, пшеничная мука, растительное масло, лавровый лист, черный перец горошком, томатная паста , вода, уксус 9%-ный, сахар, гвоздика, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/ryba-v-marinade-125465
Куриные котлеты;филе куриного бедра, репчатый лук, сливочное масло, белый хлеб, молоко, соль, молотый черный перец, панировочные сухари, растительное масло, куриное яйцо;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinye-kotlety-137010
Баклажаны по-пармски с моцареллой;баклажаны, сыр моцарелла, консервированные помидоры, чеснок, оливковое масло, пшеничная мука, соль, молотый черный перец;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/baklazhani-po-parmski-s-mocarelloj-15628
Куриное филе в соусе сырном;сыр, куриная грудка, сметана 20%-ная;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinoe-file-v-souse-syrnom-23011
Куриные окорочка в кленовом сиропе;куриные окорочка, кленовый сироп, красный винный уксус, соевый соус, тимьян, кайенский перец, оливковое масло;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-okorochka-v-klenovom-sirope-29195
Макароны по-флотски;макароны, мясной фарш, топленое масло, растительное масло, репчатый лук, соль, молотый черный перец;Основные блюда;Советская кухня;https://eda.ru/recepty/osnovnye-blyuda/makarony-po-flotski-125186
Куриные отбивные в кляре;пшеничная мука, куриное филе, куриное яйцо, молоко, подсолнечное масло, соль, молотый черный перец;Основные блюда;Португальская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-otbivnie-v-kljare-42751
Гречка с грибами;гречневая крупа, вода, репчатый лук, морковь, шампиньоны, растительное масло, сливочное масло, зелень, соль, молотый черный перец;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/grechnevaya-krupa-s-gribami-139957
Куриные окорочка в кленовом сиропе;куриные окорочка, кленовый сироп, красный винный уксус, соевый соус, тимьян, кайенский перец, оливковое масло;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-okorochka-v-klenovom-sirope-29195
Куриные отбивные в кляре;пшеничная мука, куриное филе, куриное яйцо, молоко, подсолнечное масло, соль, молотый черный перец;Основные блюда;Португальская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-otbivnie-v-kljare-42751
Драники из картофеля;картофель, пшеничная мука, куриное яйцо, соль, растительное масло;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/draniki-iz-kartofelya-30881
Чечевица с шампиньонами;чечевица, свежие шампиньоны, репчатый лук, чеснок, морковь, соль, петрушка, молотый черный перец, укроп;Основные блюда;Турецкая кухня;https://eda.ru/recepty/osnovnye-blyuda/chechevica-s-shampinonami-23905
Тонкацу;свиная корейка, куриное яйцо, панировочные сухари панко, пшеничная мука, соль, молотый черный перец, соус тонкацу;Основные блюда;Японская кухня;https://eda.ru/recepty/osnovnye-blyuda/tonkacu-151131
Запеканка из кабачков с фаршем и помидорами;куриный фарш, молодые кабачки, помидоры, лук, томатная паста , куриное яйцо, твердый сыр, сметана;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/zapekanka-iz-kabachkov-s-farshem-i-pomidorami-34151
Куриные ножки в соево-медовом соусе;куриные ножки, соевый соус, кетчуп, мед, чеснок, соль, молотый черный перец;Основные блюда;Паназиатская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-nozhki-v-soevo-medovom-souse-41993
Курица по-венски;курица, масло для фритюра, пшеничная мука, куриное яйцо, панировочные сухари, петрушка, лимон, соль, молотый белый перец;Основные блюда;Австрийская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-po-venski-80531
Телячья печень с картофельным пюре;телячья печень, репчатый лук, соус демигляс, бальзамический уксус, соль, растительное масло, молотый черный перец, картофельное пюре;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/teljachja-pechen-s-kartofelnim-pjure-16428
Свиная отбивная с шалфеем и сливками;свиные отбивные, оливковое масло, репчатый лук, яблочный уксус, сливки 30%-ные, листья шалфея, рубленая петрушка;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinaja-otbivnaja-s-shalfeem-slivkami-19463
Курица с шафраном и фисташками;куриные окорочка, оливковое масло, красный лук, имбирь, корица, паприка, шафран, лимон, зеленые фисташки, соль, молотый черный перец;Основные блюда;Испанская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurica-s-shafranom-fistashkami-17273
Куриные грудки, запеченые с травами;панировочные сухари, куриная грудка, тертый сыр пармезан , базилик, сушеный тимьян, орегано, молотый сушеный чеснок, соль, молотый красный перец, сливочное масло;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinie-grudki-zapechenie-s-travami-19192
Рыбные котлеты;филе трески, репчатый лук, белый хлеб, молоко, жирные сливки, куриное яйцо, пшеничная мука, соль, молотый белый перец, растительное масло;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/rybnye-kotlety-126528
Осетрина в гранатовом соусе;гранаты, гранатовый сок, осетрина, кинза, чеснок, соль;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/osetrina-v-granatovom-souse-19319
Чикен тикка-масала;куриное филе, топленое масло, репчатый лук, чеснок, имбирь, гарам-масала, молотый перец чили, кайенский перец, помидоры, сахар, сливки, тертый миндаль, натуральный йогурт, молотый кумин (зира) , молотый кориандр , молотый кардамон, куркума, томатное пюре, кинза, лайм, соль, молотый черный перец;Основные блюда;Индийская кухня;https://eda.ru/recepty/osnovnye-blyuda/chiken-tikka-masala-124980
Тыква, запеченная с сыром;тыква, сыр грюйер, сливки 35%-ные, сливочное масло, соль, молотый черный перец, мускатный орех;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/tikva-zapechennaja-s-sirom-18593
Филе миньон с соусом борделез и картофелем конфи;говяжья вырезка, красное сухое вино, тимьян, лук-шалот, говяжий бульон, черный перец горошком, сливочное масло, картофель, растительное масло, топленое масло, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/file-minon-s-sousom-bordelez-i-kartofelem-konfi-58591
Индейка под соусом из грецких орехов;индейка, репчатый лук, кинза, грецкие орехи, чеснок, соль, молотый черный перец, белый винный уксус;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/indejka-pod-sousom-iz-greckih-orehov-17430
Лазанья с говяжьим фаршем;готовые сухие листы лазаньи, сыр моцарелла, сыр пармезан, оливковое масло, репчатый лук, морковь, стебель сельдерея, говяжий фарш, томатная паста , томатный соус пассата, куриный бульон, белое сухое вино, орегано, мускатный орех, сливочное масло, пшеничная мука, молоко, соль, молотый черный перец;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/lazanya-s-govyazhim-farshem-114726
Бразильский стейк пиканья;пиканья, чеснок, лимонный сок, оливковое масло, соль, молотый черный перец;Основные блюда;Бразильская кухня;https://eda.ru/recepty/osnovnye-blyuda/brazilskiy-steyk-pikanya-91378
Теплый салат с курицей и стручковой фасолью;зеленая стручковая фасоль, сладкий перец, куриное филе, соевый соус, растительное масло, соль, чеснок, репчатый лук;Основные блюда;Китайская кухня;https://eda.ru/recepty/osnovnye-blyuda/teplij-salat-s-kuricej-i-struchkovoj-fasolju-35984
Гречневая лапша с креветками, брокколи и помидорами черри;гречневая лапша , капуста брокколи, помидоры черри, соевый соус, бальзамический уксус, оливковое масло, соль, молотый перец чили, очищенные креветки;Основные блюда;Тайская кухня;https://eda.ru/recepty/osnovnye-blyuda/grechnevaja-lapsha-s-krevetkami-brokkoli-pomidorami-cherri-27503
Миллионбеф;репчатый лук, говяжий фарш, растительное масло, пшеничная мука, мясной бульон, лавровый лист, паприка, сушеный тимьян, томатная паста , соль, молотый черный перец, картофельное пюре, маринованные овощи;Основные блюда;Датская кухня;https://eda.ru/recepty/osnovnye-blyuda/millionbef-151073
Томленый нут с оливковым маслом и тимьяном;нут, оливковое масло, тимьян, соль, молотый черный перец;Основные блюда;Арабская кухня;https://eda.ru/recepty/osnovnye-blyuda/tomlenij-nut-s-olivkovim-maslom-i-timjanom-17426
Плов «Чайханский»;баранина (задняя часть), курдюк, узбекский рис, желтая морковь, репчатый лук, чеснок, барбарис, кумин (зира), соль, растительное масло;Основные блюда;Узбекская кухня;https://eda.ru/recepty/osnovnye-blyuda/plov-chayhanskiy-31185
Алиго;картофель, сметана, сливки, чеснок, сыр чеддер, соль, молотый белый перец, мускатный орех;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/aligo-137409
Классические котлеты по-киевски;сливочное масло, курица, петрушка, соль, куриное яйцо, молоко, пшеничная мука, панировочные сухари, растительное масло;Основные блюда;Украинская кухня;https://eda.ru/recepty/osnovnye-blyuda/klassicheskie-kotleti-po-kievski-17774
Имам-баялды;баклажаны, репчатый лук, помидоры, петрушка, чеснок, сушеная мята, растительное масло, оливковое масло, лимон, сахар, соль, молотый черный перец;Основные блюда;Турецкая кухня;https://eda.ru/recepty/osnovnye-blyuda/imam-bayaldy-125642
Свинина под соево-сметанным соусом;свиная вырезка, сметана 15%-ная, соевый соус, чеснок, специи для мяса, вода, растительное масло;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinina-pod-soevo-smetannim-sousom-27978
Фрикадельки в кисло-сладком соусе;растительное масло, репчатый лук, томатное пюре, лимонный сок, коричневый сахар, куриное яйцо, говяжий фарш, длиннозерный рис, хлебные крошки, соль, молотый черный перец;Основные блюда;Китайская кухня;https://eda.ru/recepty/osnovnye-blyuda/frikadelki-v-kislo-sladkom-souse-42993
Куриные котлеты с майонезом;куриный фарш, куриное яйцо, майонез, пшеничная мука, репчатый лук;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinye-kotlety-14633
Красная фасоль с тунцом и лапшой;красная фасоль, консервированный тунец в собственном соку, красный лук, рукола, оливковое масло, чеснок, лимон, куриный бульон, яичная лапша, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/krasnaja-fasol-s-tuncom-lapshoj-17424
Сашими из лосося;филе лосося, чеснок, соевый соус, оливковое масло, кунжутное масло, имбирь, зеленый лук, кунжутные семечки, лимонный сок, сок лайма;Основные блюда;Японская кухня;https://eda.ru/recepty/osnovnye-blyuda/sashimi-iz-lososja-15884
Колбаски с паприкой и вялеными помидорами;говядина, свинина, красный сладкий перец, репчатый лук, вяленые помидоры, чили-паста, кинза, шпик, свиные кишки, соль, молотый черный перец;Основные блюда;Болгарская кухня;https://eda.ru/recepty/osnovnye-blyuda/kolbaski-s-paprikoj-vjalenimi-pomidorami-23331
Идеальное картофельное пюре;молотый черный перец, соль, мускатный орех, яичный желток, сливочное масло, картофель;Основные блюда;Мировая кухня;https://eda.ru/recepty/osnovnye-blyuda/idealnoe-kartofelnoe-pjure-16908
Наггетсы;куриное филе, пшеничная мука, кукурузная мука, кукурузный крахмал, соль, молотый белый перец, растительное масло, панировочные сухари;Основные блюда;Американская кухня;https://eda.ru/recepty/osnovnye-blyuda/naggetsy-125649
Шашлык из курицы на кефире;куриное филе, кефир, шафран, соль, молотый кориандр , кумин (зира), куркума, сливочное масло, лимон;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/shashlik-iz-kurici-28051
Цыплята со сливочным маслом, чесноком и петрушкой;сливочное масло, цыпленок, петрушка, чеснок, соль, молотый черный перец;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/cipljata-so-slivochnim-maslom-chesnokom-petrushkoj-18579
Запеканка с курицей и кабачками;филе куриной грудки, кабачки, творог, куриное яйцо, сливки 20%-ные, российский сыр, пшеничная мука, репчатый лук, чеснок, сушеный орегано, молотый черный перец, соль;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/zapekanka-s-kuricej-kabachkami-26082
Пате-де-кампань;бекон, свиная грудинка, свиная шея, свиная печень, ягоды можжевельника, куриное яйцо, свежий тимьян, белое сухое вино, коньяк, фисташки, лавровый лист, соль, молотый черный перец;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/pate-de-kampan-17578
Пёркёльт и турошчуса;телятина, сладкий перец, сало, красное сухое вино, белый лук, паста из паприки, чеснок, широкая лапша, творог, сметана, соль, тмин, молотый черный перец, молотый красный перец;Основные блюда;Венгерская кухня;https://eda.ru/recepty/osnovnye-blyuda/pjorkjolt-turoshchusa-20766
Пёркёльт и турошчуса;телятина, сладкий перец, сало, красное сухое вино, белый лук, паста из паприки, чеснок, широкая лапша, творог, сметана, соль, тмин, молотый черный перец, молотый красный перец;Основные блюда;Венгерская кухня;https://eda.ru/recepty/osnovnye-blyuda/pjorkjolt-turoshchusa-20766
Энчилада;растительное масло, репчатый лук, куриное филе, красная консервированная фасоль, зеленый перец чили , тортильи, тертый сыр, сушеный перец чили, палочки корицы, помидоры, чеснок, орегано, копченая паприка, молотый кумин (зира) , кинза, молотый черный перец, соль, сахар;Основные блюда;Мексиканская кухня;https://eda.ru/recepty/osnovnye-blyuda/enchilada-104183
Кальмары, тушенные в сметане;кальмары, морковь, репчатый лук, чеснок, сметана, соль, растительное масло, молотый черный перец;Основные блюда;Паназиатская кухня;https://eda.ru/recepty/osnovnye-blyuda/kalmari-tushennie-v-smetane-17761
Мясной хлеб;сливочное масло, молоко, смешанный фарш, белый хлеб, куриное яйцо, репчатый лук, петрушка, мускатный орех, соль, молотый черный перец;Основные блюда;Бельгийская кухня;https://eda.ru/recepty/osnovnye-blyuda/myasnoy-hleb-52447
Настоящий узбекский плов;баранина, длиннозерный рис, репчатый лук, растительное масло, чеснок, морковь, сушеный красный перец, молотый кумин (зира) , семена кориандра, соль, сушеный барбарис;Основные блюда;Узбекская кухня;https://eda.ru/recepty/osnovnye-blyuda/nastojaschij-uzbekskij-plov-21930
Тефтели из трески;филе трески, картофель, тимьян, репчатый лук, куриное яйцо, соль, молотый черный перец, растительное масло;Основные блюда;Эстонская кухня;https://eda.ru/recepty/osnovnye-blyuda/tefteli-iz-treski-47435
Мясные котлеты с сыром;фарш, сыр, репчатый лук, куриное яйцо, соль, манная крупа, панировочные сухари, растительное масло, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/myasnye-kotlety-s-syrom-33930
Запеченная курица с арахисом «Летящий Якоб»;филе куриного бедра, сливочное масло, бекон, бананы, сливки, сладкий соус чили , соленый арахис, соль, молотый черный перец;Основные блюда;Шведская кухня;https://eda.ru/recepty/osnovnye-blyuda/letyaschiy-yakob-136794
Свинина с чесноком и сыром;свинина, соевый соус, чеснок, томатная паста , сыр, соль, зелень;Основные блюда;Мексиканская кухня;https://eda.ru/recepty/osnovnye-blyuda/svinina-s-chesnokom-sirom-16117
Тушеная говядина с овощами;говядина, пшеничная мука, говяжий бульон, репчатый лук, растительное масло, картофель, морковь, стебель сельдерея, молотый черный перец;Основные блюда;Грузинская кухня;https://eda.ru/recepty/osnovnye-blyuda/tushenaja-govjadina-s-ovoschami-21076
Плов из киноа с грибами;киноа, оливковое масло, чеснок, шампиньоны, петрушка, белый лук, куриный бульон;Основные блюда;Узбекская кухня;https://eda.ru/recepty/osnovnye-blyuda/plov-iz-kinoa-s-gribami-15730
Удон с курицей;лапша удон, куриное филе, сладкий перец, стручковая фасоль, салат пак-чой, мини-кукуруза, ростки сои, растительное масло, соевый соус, устричный соус;Основные блюда;Японская кухня;https://eda.ru/recepty/osnovnye-blyuda/udon-s-kuricej-40769
Джамбалайя;растительное масло, чеснок, репчатый лук, зеленый сладкий перец, стебель сельдерея, колбаски, куриная грудка, консервированные помидоры кусочками, томатное пюре, лавровый лист, куриный бульон, рис, креветки, молотый сушеный лук, молотый сушеный чеснок, сушеный орегано, сушеный базилик, сушеный тимьян, кайенский перец, молотый черный перец, паприка, соль;Основные блюда;Креольская кухня;https://eda.ru/recepty/osnovnye-blyuda/dzhambalayya-136876
Перец фаршированный;зеленый перец, мясо, рис, репчатый лук, соль, молотый черный перец, томатная паста , растительное масло;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/perec-farshirovannij-17057
Перец фаршированный;зеленый перец, мясо, рис, репчатый лук, соль, молотый черный перец, томатная паста , растительное масло;Основные блюда;Авторская кухня;https://eda.ru/recepty/osnovnye-blyuda/perec-farshirovannij-17057
Плов из киноа с грибами;киноа, оливковое масло, чеснок, шампиньоны, петрушка, белый лук, куриный бульон;Основные блюда;Узбекская кухня;https://eda.ru/recepty/osnovnye-blyuda/plov-iz-kinoa-s-gribami-15730
Гречка с мясом и томатами по-купечески;репчатый лук, мясной фарш, чеснок, морковь, растительное масло, гречневая крупа, томатная паста ;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/grechka-s-mjasom-i-tomatami-po-kupecheski-39110
Тигровые креветки с томатами, чесноком и травами по рецепту ресторана «Колбасофф»;белое сухое вино, тигровые креветки, оливковое масло, сливочное масло, помидоры, чеснок, базилик, петрушка, тимьян, лимон, молотый белый перец, морская соль;Основные блюда;Итальянская кухня;https://eda.ru/recepty/osnovnye-blyuda/tigrovie-krevetki-s-tomatami-chesnokom-travami-po-receptu-restorana-kolbasoff-21969
Чили кон карне со стаутом;говядина, морковь, стебель сельдерея, красный лук, красная консервированная фасоль, помидоры конкассе, стаут, шрирача, соль, молотый черный перец;Основные блюда;Мексиканская кухня;https://eda.ru/recepty/osnovnye-blyuda/chili-kon-karne-so-stautom-69211
Куриная отбивная в кляре;куриное филе, пшеничная мука, куриное яйцо (крупное), чеснок, майонез, карри, соль, молотый черный перец;Основные блюда;Австрийская кухня;https://eda.ru/recepty/osnovnye-blyuda/kurinaja-otbivnaja-v-kljare-25055
Фиш-энд-чипс в пивном кляре;филе трески, картофель, темный эль, пшеничная мука, сахар, сухие дрожжи, соль, растительное масло;Основные блюда;Британская кухня;https://eda.ru/recepty/osnovnye-blyuda/fish-end-chips-v-pivnom-klyare-81319
Перловая каша с маслом;перловая крупа, соль, сливочное масло;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/perlovaya-kasha-s-maslom-15096
Пад-тай с курицей;рыбный соус, тростниковый сахар, паста тамаринда, чеснок, рисовая лапша, растительное масло, красный лук, куриное филе, куриное яйцо, зеленый лук, ростки сои, листья кинзы (кориандра), жареный арахис, лайм, соль;Основные блюда;Тайская кухня;https://eda.ru/recepty/osnovnye-blyuda/pad-tay-93341
Цветная капуста и брокколи, запеченные под сливочным соусом;цветная капуста, капуста брокколи, сливочное масло, пшеничная мука, сливки 10%-ные, сыр, соль, молотый черный перец;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/cvetnaja-kapusta-brokkoli-zapechennie-pod-slivochnim-sousom-18288
Запеченный лосось с брокколи;лосось, капуста брокколи, лимонный сок, сливочное масло, твердый сыр, молоко, сливки, куриное яйцо, молотый мускатный орех;Основные блюда;Французская кухня;https://eda.ru/recepty/osnovnye-blyuda/zapechennij-losos-s-brokkoli-20027
Форель в соево-медовом маринаде;соевый соус, цветочный мед, оливковое масло, чеснок, молотый перец чили, молотый черный перец, белые кунжутные семечки , форель;Основные блюда;Европейская кухня;https://eda.ru/recepty/osnovnye-blyuda/forel-v-soevo-medovom-marinade-38781
Гречка по-купечески;гречневая крупа, свинина, репчатый лук, морковь, чеснок, томатная паста , вода, растительное масло, петрушка, укроп, молотый черный перец, соль, лавровый лист;Основные блюда;Русская кухня;https://eda.ru/recepty/osnovnye-blyuda/grechka-po-kupecheski-140266
Цеппелины;картофель, свиной фарш, репчатый лук, картофельный крахмал, бекон, сметана, соль, молотый черный перец, куриное яйцо, лимонный сок;Основные блюда;Литовская кухня;https://eda.ru/recepty/osnovnye-blyuda/ceppeliny-94091
Пад-тай с курицей;рыбный соус, тростниковый сахар, паста тамаринда, чеснок, рисовая лапша, растительное масло, красный лук, куриное филе, куриное яйцо, зеленый лук, ростки сои, листья кинзы (кориандра), жареный арахис, лайм, соль;Основные блюда;Тайская кухня;https://eda.ru/recepty/osnovnye-blyuda/pad-tay-93341
