food;ingredients;category;kitchen;food_url
Сэндвич с тунцом и авокадо;авокадо, консервированный тунец, белый хлеб для тостов , помидоры, морская соль, салат айсберг, свежемолотый черный перец, петрушка, лимонный сок, сладкий красный лук;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-tuncom-i-avokado-42625
Салат «Цезарь» в лаваше;куриное филе, салат романо, тертый сыр пармезан , армянский лаваш, оливковое масло extra virgin, винный уксус, зернистая горчица, куриное яйцо (крупное), соль, свежемолотый черный перец, чеснок, оливковый майонез;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/salat-cezar-v-lavashe-33466
Бутерброды с баклажаном и моцареллой;баклажаны, белый хлеб, растительное масло, орегано, сыр моцарелла, перец чили, сушеные помидоры, базилик;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrodi-s-baklazhanom-mocarelloj-18244
Тост с бычьими хвостами;чиабатта, вешенки, свежие листья шпината, соус бешамель, бычий хвост, оливковое масло extra virgin, соль, молотый черный перец;Сэндвичи;Тосты;https://eda.ru/recepty/sendvichi/tost-s-bychimi-hvostami-56942
Тост с бычьими хвостами;чиабатта, вешенки, свежие листья шпината, соус бешамель, бычий хвост, оливковое масло extra virgin, соль, молотый черный перец;Сэндвичи;Тосты;https://eda.ru/recepty/sendvichi/tost-s-bychimi-hvostami-56942
Горячий бутерброд с сыром бри и яблочным джемом;хлеб, сыр бри, яблочный джем, сливочное масло;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/goryachiy-buterbrod-s-syrom-bri-i-yablochnym-dzhemom-152797
Бургер с утиными ножками конфи;булочка для гамбургеров, утиные ножки конфи, картофель, листья латука, грецкие орехи, дижонская горчица, домашний майонез, соль, свежемолотый черный перец;Сэндвичи;Гамбургер;https://eda.ru/recepty/sendvichi/burger-s-utinimi-nozhkami-konfi-54981
Шаурма Марка Гельмана;филе куриного бедра, молотый кумин (зира) , куркума, паприка, молотая корица, анис (бадьян), молотый черный перец, молотый сушеный чеснок, растительное масло, тахини, чеснок, лимон, помидоры, огурцы, соленые огурцы, соль, вода;Сэндвичи;Шаурма;https://eda.ru/recepty/sendvichi/shaurma-marka-gelmana-137028
Сэндвич с яичным салатом;куриное яйцо, зеленый лук, огурцы, белый хлеб, плавленый сырок, соль;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-jaichnim-salatom-32169
Тост с авокадо и шпинатом;шпинат, авокадо, цельнозерновой хлеб, сливочный сыр, лимон, растительное масло, оливковое масло, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/tost-s-avokado-i-shpinatom-138600
Дважды обжаренный картофель фри;картофель, растительное масло, соль;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/dvazhdy-obzharennyy-kartofel-fri-45419
Клубный сэндвич с индейкой;панчетта, белый хлеб, зеленый салат, помидоры, шнитт-лук, индейка, рубленая петрушка, куриное яйцо, белый винный уксус, чеснок, дижонская горчица, оливковое масло, соль, молотый черный перец;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/klubnij-sjendvich-s-indejkoj-18029
Клаб-сэндвич с карбонадом;бекон, карбонад, сыр, красный лук, майонез, хлеб для тостов, помидоры, зеленый салат;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/klab-sendvich-39109
Классический филадельфийский сэндвич;говяжий стейк, круглая булочка, сладкий перец, репчатый лук, чеснок, пиво, тимьян, кинза, петрушка, перец чили, сыр раклет, оливковое масло, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/klassicheskiy-filadelfiyskiy-sendvich-140908
Гамбургеры с грибами портобелло;грибы портобелло, оливковое масло, помидоры, чеснок, перец чили, красный лук, чиабатта, листья латука, трюфельное масло, сыр эмменталь;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/gamburgeri-s-gribami-portobello-17383
Горячий бутерброд с сыром и чоризо;хлеб, сыр чеддер, чоризо, сливочное масло, брусничный джем;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/goryachiy-buterbrod-s-syrom-i-chorizo-152795
Бутерброды жареные с камамбером;белый хлеб, сыр камамбер, клюквенный соус, бальзамический уксус;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/buterbrodi-zharenie-s-kamamberom-14725
Чизбургер из свинины с авокадо и кинзой;чеснок, свиной фарш, сыр, булочка, помидоры, майонез, авокадо, кинза, соль, растительное масло, молотый черный перец;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/chizburger-iz-svinini-s-avokado-kinzoj-19437
Бутерброд с грушей;белый хлеб, груши, прошутто, сливочный сыр, сыр дорблю, гречишный мед, оливковое масло, ореховая крошка;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-grushey-152694
Тосты с яичной начинкой;куриное яйцо, соль, белый хлеб для тостов , молотый черный перец, сливочное масло;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/tosti-s-jaichnoj-nachinkoj-35840
Брускетта с маскарпоне и свежей клубникой;цельнозерновой хлеб, коричневый сахар, тертая лимонная цедра, лимонный сок, клубника, сыр маскарпоне;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-maskarpone-svezhej-klubnikoj-28169
Сэндвич с крабовым мясом;чиабатта, сливочный сыр, сыр грана-падано, сыр эдам, смесь салатных листьев, помидоры, мясо краба;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-krabovim-mjasom-30531
Горячий бутерброд с тремя сырами;хлеб, сыр чеддер, сыр раклет, сыр бри, сливочное масло;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/goryachiy-buterbrod-s-tremya-syrami-152794
Сладкие тосты;белый хлеб, молоко, сахар, растительное масло;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/sladkie-tosti-32574
Тосты с пармезаном, голубым сыром и зеленым луком;чеснок, майонез, свежемолотый черный перец, кайенский перец, голубой сыр, тертый сыр пармезан , французский багет, оливковое масло, зеленый лук;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/tosti-s-parmezanom-golubim-sirom-zelenim-lukom-21776
Горячие бутерброды с творогом, соевым соусом и укропом;белый хлеб, сливочное масло, творог, соевый соус, укроп;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/gorjachie-buterbrodi-s-tvorogom-soevim-sousom-ukropom-14738
Сэндвич с тунцом на ремесленном хлебе;цельнозерновой хлеб, консервированный тунец в масле, японский майонез, чеснок, оливки, соленые огурцы, каперсы, зелень;Сэндвичи;Авторская кухня;https://eda.ru/recepty/sendvichi/sendvich-s-tuncom-na-remeslennom-hlebe-139801
Дакос;ячменный хлеб, помидоры, сыр фета, оливки, оливковое масло, сушеный орегано;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/dakos-57008
Брускетта с белыми грибами и рукколой;рукола, сыр пармезан, замороженные белые грибы, оливковое масло, чиабатта;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-belimi-gribami-i-rukkoloj-34326
Горячий бутерброд с сыром, халапеньо и анчоусами;хлеб, сыр раклет, консервированный перец халапеньо, анчоусы, сливочное масло;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/goryachiy-buterbrod-s-syrom-halapeno-i-anchousami-152796
Датский открытый сэндвич (smørrebrød) с красной рыбой;слабосоленый лосось, медово-горчичный соус, филе сельди, сладкий красный лук, рукола, зеленый лук, лимон, ржаной хлеб, сливочное масло;Сэндвичи;Датская кухня;https://eda.ru/recepty/sendvichi/datskij-otkritij-sjendvich-sm-248-rrebr-248-d-s-krasnoj-riboj-31830
Рулет из лаваша с тунцом и кукурузой;армянский лаваш, консервированный тунец в масле, консервированная кукуруза, майонез, авокадо, лимонный сок, шпинат, соль, специи;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/rulet-iz-lavasha-s-tuncom-i-kukuruzoj-49122
Гренки с соусом песто;белый хлеб, сыр пармезан, кедровые орехи, чеснок, базилик, оливковое масло, лимонный сок, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/grenki-s-sousom-pesto-15573
Булочки с луковым омлетом, беконом и печеным красным перцем;сливочное масло, репчатый лук, куриное яйцо, булочка, бекон, красный стручковый перец;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/bulochki-s-lukovim-omletom-bekonom-pechenim-krasnim-percem-15636
Бутерброд с отварной курицей;куриные окорочка, белый хлеб, соленые огурцы, куриное яйцо, растительное масло, маринованные грибы, горчица, соль, молотый черный перец, куриный бульон, майонез;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-otvarnoj-kuricej-14769
Чешский завтрак;хлеб для тостов, паштет из телятины, зелень, помидоры;Сэндвичи;Чешская кухня;https://eda.ru/recepty/sendvichi/cheshskij-zavtrak-24937
Запеченные тосты с паприкой;тосты, сыр, чеснок, зелень, сладкий перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/zapechennie-tosti-s-paprikoj-33788
Домашние чизбургер с овощами;репчатый лук, говяжий фарш, зеленый салат, помидоры, соленые огурцы, майонез, кетчуп, пшеничная мука, булочка с кунжутом, плавленый сыр в нарезке;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/domashnie-chizburger-s-ovoshhami-39988
Бутерброды с семгой;белый хлеб, рыба, икра, зелень, соленые огурцы;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/buterbrodi-s-semgoj-14722
Домашняя шаурма с сыром;армянский лаваш, сыр, говяжий фарш, помидоры, зелень, лук, растительное масло, сливочное масло, сырный соус, соль, молотый черный перец;Сэндвичи;Армянская кухня;https://eda.ru/recepty/sendvichi/domashnjaja-shaurma-s-sirom-34234
Французские тосты с начинкой из сливочного сыра и клубники;сахар, молоко, сливочное масло, клубника, сливочный сыр, куриное яйцо, корица, булочка, клубничный джем;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/francuzskie-tosti-s-nachinkoj-iz-slivochnogo-sira-i-klubniki-35097
Трубочки из лаваша с сосиской и огурцом;сосиски, армянский лаваш, огурцы, кетчуп, майонез, морковь по-корейски;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/trubochki-iz-lavasha-s-sosiskoj-i-ogurcom-32383
Пита с зеленью, жареным луком и беконом;пита, бекон, красный лук, зеленый салат, помидоры, чеснок, морская соль, молотый черный перец, растительное масло, лимон;Сэндвичи;Средиземноморская кухня;https://eda.ru/recepty/sendvichi/pita-s-zelenju-zharenim-lukom-bekonom-26624
Ролл-сэндвич с языком, рукколой и шампиньонами;армянский лаваш, сливовидные помидоры, рукола, свежие шампиньоны, трюфельное масло, оливковое масло, сушеный тимьян, молотый черный перец, соль, телячий язык;Сэндвичи;Средиземноморская кухня;https://eda.ru/recepty/sendvichi/roll-sjendvich-s-jazikom-rukkoloj-shampinonami-18675
Брускетта с томатом;белый хлеб, помидоры, базилик, чеснок, оливковое масло, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-tomatom-15500
Сырные гренки;сыр, куриное яйцо, белый хлеб, сливочное масло;Сэндвичи;Сырные закуски;https://eda.ru/recepty/sendvichi/sirnie-grenki-42300
Сэндвич с тунцом и яичницей;консервированный тунец в собственном соку, чиабатта, перепелиное яйцо, рукола, сливочное масло, майонез;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-tuncom-jaichnicej-30185
Яйца по-бенедиктински с ветчиной;куриное яйцо, сливочное масло, лимонный сок, вода, белый хлеб, ветчина, соль, молотый черный перец, зелень, уксус;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/jajca-po-benediktinski-s-vetchinoj-42723
Бутерброд с сыром и колбасой;белый хлеб, сырное масло, вареная колбаса, сыр, помидоры, петрушка;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-sirom-kolbasoj-14756
Утренний сэндвич с камамбером и инжиром;чиабатта, инжир, сыр камамбер, грецкие орехи, мед, оливковое масло, зеленый салат;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/utrennij-sjendvich-s-kamamberom-i-inzhirom-39732
Брускетты с креветками и руколой;ржаной хлеб, креветки, рукола, оливковое масло, чеснок, творожный сыр, сыр фетакса, перец чили, молотый черный перец, обжаренные кедровые орехи;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/brusketti-s-krevetkami-i-rukoloj-48336
Сэндвич гриль с котлетой и соусом ранч;хлеб для тостов, котлета из мраморной говядины, помидоры, маринованные огурцы, сыр чеддер, майонез, сметана, горчица, чеснок, петрушка, оливковое масло, паприка;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sendvich-gril-s-kotletoy-i-sousom-ranch-173484
Сладкие французские тосты с теплым персиковым компотом и кленовым сиропом;персики, коричневый сахар, вода, молотая корица, мускатный орех, куриное яйцо, молоко, ванильный экстракт, яичный хлеб, сливочное масло, кленовый сироп;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/sladkie-francuzskie-tosti-s-teplim-persikovim-kompotom-klenovim-siropom-21104
Средиземноморский BLT;помидоры, чеснок, оливковое масло, листья базилика, деревенский хлеб, мортаделла, сыр проволоне, рукола, морская соль, бальзамический уксус, молотый черный перец;Сэндвичи;Средиземноморская кухня;https://eda.ru/recepty/sendvichi/sredizemnomorskij-blt-19375
Гамбургер из говядины с соусом из меда и чили;булочка для гамбургеров, зеленый салат, красный лук, помидоры, кетчуп, медовый соус с чили, вода, соль, молотый черный перец, растительное масло, говяжий фарш;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/gamburger-iz-govjadini-s-sousom-iz-meda-i-chili-36095
Кето-хлеб для бутербродов;миндальная мука, кокосовая мука, куриное яйцо, разрыхлитель, сливочное масло, соль;Сэндвичи;Авторская кухня;https://eda.ru/recepty/sendvichi/ketohleb-dlya-buterbrodov-151778
Бутерброд с тертым редисом;редис, сметана, куриное яйцо, петрушка, соль;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-tertim-redisom-14806
Слойка с ветчиной и сыром;ветчина из индейки, бездрожжевое слоеное тесто, сыр, репчатый лук;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/slojka-s-vetchinoj-i-sirom-44603
Тосты с сыром;молоко, сливочное масло, пшеничная мука, сыр грюйер, куриное яйцо, тосты, соль, растительное масло, молотый черный перец;Сэндвичи;Авторская кухня;https://eda.ru/recepty/sendvichi/tosti-s-sirom-15768
Тосты с креветками и огуречным соусом;растительное масло, зеленый лук, тигровые креветки, красный перец чили, тертый имбирь, свежая кинза (кориандр), кукурузная мука, куриное яйцо, белый хлеб, кунжутные семечки, рисовый уксус, сахар, соль, молотый черный перец, огурцы;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/tosti-s-krevetkami-ogurechnim-sousom-18019
Бутерброд с рубленой килькой и яйцом;белый хлеб, сливочное масло, куриное яйцо, помидоры, килька;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-rublenoj-kilkoj-jajcom-14810
Гамбургер из Макдоналдса;булочка для гамбургеров, постная говядина, сливочное масло, молотый сушеный лук, вода, соленые огурцы, английская горчица, кетчуп, соль, молотый черный перец;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/gamburger-iz-makdonaldsa-69478
Авокадо-тост с яйцом пашот;белый хлеб, авокадо, помидоры, лимон, перец чили, куриное яйцо, оливковое масло, уксус 9%-ный, кинза, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/avokado-tost-s-yaycom-pashot-175093
Сэндвич с тунцом, артишоками и паприкой;чиабатта, чеснок, зеленый базилик , консервированный тунец в собственном соку, оливки каламата, красный сладкий перец, красный лук, рубленая петрушка, артишоки в масле, лимонный сок, оливковое масло, соль, молотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-tuncom-artishokami-i-paprikoj-38752
Хлебцы с киви и ветчиной;тосты, творожный крем, киви, ветчина, паприка;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/hlebci-s-kivi-vetchinoj-14807
Бургеры из индейки на гриле с медово-горчичным соусом;горчица, мед, соль, утиный фарш, молотый черный перец, булочка из непросеянной муки, листья латука, растительное масло, помидоры, красный лук;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/burgeri-iz-indejki-na-grile-s-medovo-gorchichnim-sousom-28691
Булочки с тунцом, гуакамоле и салатом;булочка с кунжутом, консервированный тунец в оливковом масле, гуакамоле, листья латука;Сэндвичи;Мексиканская кухня;https://eda.ru/recepty/sendvichi/bulochki-s-tuncom-guakamole-salatom-23135
Базельские тосты с вишнями;белый хлеб, сливочное масло, вишня, сахар, корица;Сэндвичи;Шведская кухня;https://eda.ru/recepty/sendvichi/bazelskie-tosti-s-vishnjami-16386
Сливочные тосты с корицей;хлеб для тостов, соленое сливочное масло, сахар, молотая корица, ванильный экстракт, молотый мускатный орех;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/slivochnie-tosti-s-koricej-25224
По-бой сэндвич с жареными креветками;очищенные креветки, кукурузная мука, пшеничная мука, специи каджун, соль, куриное яйцо, арахисовое масло, латук, помидоры, пикули, креольская горчица, маленький французский багет, майонез, tabasco® оригинальный красный, маринад, сладкая паприка;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/po-boj-sjendvich-s-zharenimi-krevetkami-40835
Сырные лепешки;кефир, соль, сахар, тертый твердый сыр, пшеничная мука, сода, колбаса;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/sirnie-lepeshki-44752
Французский тост с яблоком, сливочным сыром и клубничным кули;сливочное масло, яблоко, лимонный сок, апельсиновый сок, сливочный сыр, изюм, цедра апельсина, молотая корица, хлеб для тостов, куриное яйцо, молоко, клубника, листья мяты, сахарная пудра;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/francuzskij-tost-s-jablokom-slivochnim-sirom-i-klubnichnim-kuli-34054
Бутерброд с баклажаном и моцареллой;баклажаны, оливковое масло, белый хлеб, орегано, сыр моцарелла, перец чили, соль, сушеные помидоры, базилик;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-baklazhanom-mocarelloj-14744
Ролл с курицей, яблоком и черносливом;чернослив без косточек, зеленые яблоки, зеленый салат, куриное филе, армянский лаваш, приправы;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/roll-s-kuricej-jablokom-chernoslivom-29114
Сэндвич с норвежской сельдью;норвежская слабосоленая сельдь, сметана, корнишоны, смесь салатных листьев, красный сладкий перец, винный уксус, оливковое масло, зеленый лук, петрушка, ржаной хлеб;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-norvezhskoj-seldju-18727
Круассан с тунцом, листьями салата и помидором;круассан, зеленый салат, помидоры, майонез, консервированный тунец в собственном соку;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/kruassan-s-tuncom-listjami-salata-i-pomidorom-32989
Булочки с томатами, зеленым салатом и креветками;очищенные вареные креветки, майонез, лимонный сок, листья базилика, соль, молотый черный перец, цельнозерновая булочка , помидоры, листья латука;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/bulochki-s-tomatami-zelenym-salatom-i-krevetkami-23918
Брускетта с разными начинками;белый хлеб, оливковое масло, чеснок;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-raznimi-nachinkami-30875
Домашний бургер с мясной котлетой и беконом;фарш, булочка с кунжутом, куриное яйцо, бекон, сыр, помидоры, салат айсберг, соленые огурцы, репчатый лук, чеснок, соус барбекю, кетчуп, соус чили;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/domashnij-burger-s-mjasnoj-kotletoj-i-bekonom-53124
Брускетта со слабосоленым лососем и сыром Филадельфия;чиабатта, сыр филадельфия, песто, лосось, авокадо, крупная морская соль, специи;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/brusketta-so-slabosolenym-lososem-i-syrom-filadelfiya-80387
Тосты с ветчиной и камамбером;тосты, сливочное масло, ветчина, сыр камамбер, яблоко, молотый черный перец, петрушка;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/tosti-s-vetchinoj-kamamberom-14795
Датский открытый сэндвич (smørrebrød) с креветками;ржаной хлеб, сливочное масло, маленькие очищенные вареные креветки, куриное яйцо (деревенское), соус «1000 островов», лимон, соцветия укропа, красная икра, соль, свежемолотый черный перец;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/datskij-otkritij-sjendvich-s-krevetkami-31693
Низкокалорийный сэндвич с тунцом;ржаная булочка, творожный сыр, консервированный тунец в собственном соку, красный лук, помидоры, куриное яйцо, смесь салатных листьев танго микс «белая дача», бальзамический уксус;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/nizkokaloriynyy-sendvich-s-tuncom-57495
Сулугуни в лаваше на сковороде;сыр сулугуни, армянский лаваш, петрушка;Сэндвичи;Грузинская кухня;https://eda.ru/recepty/sendvichi/suluguni-v-lavashe-na-skovorode-52159
Запеченные бутерброды с ветчиной, помидорами и яйцами;помидоры, белый хлеб для тостов , куриное яйцо, соль, молотый черный перец, ветчина;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/zapechennie-buterbrodi-s-vetchinoj-pomidorami-i-jajcami-42325
Бутерброд с икрой;сливочное масло, куриное яйцо, икра, зеленый лук, лимон;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrod-s-ikroj-14808
Чизбургер с говядиной коби и запеченным картофелем;эстрагон, помидоры, котлета для бургера, белый лук, огурцы, салат айсберг, хмели-сунели, сыр сулугуни, сырокопченая грудинка, чеснок, сметана, картофель, кетчуп, оливковое масло, булочка для гамбургеров;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/chizburger-s-govjadinoj-kobi-i-zapechennim-kartofelem-42569
Тосты с креветками;очищенные креветки, сливочное масло, оливковое масло, пшеничная мука, молоко, карри, тосты, сыр грюйер, соль;Сэндвичи;Авторская кухня;https://eda.ru/recepty/sendvichi/tosti-s-krevetkami-15766
Острые тайские гамбургеры;говядина, свинина, репчатый лук, чеснок, зеленая стручковая фасоль, свежая кинза (кориандр), перец чили, сахар, молотый черный перец, соль, красная паста карри , куриное яйцо, растительное масло;Сэндвичи;Тайская кухня;https://eda.ru/recepty/sendvichi/ostrie-tajskie-gamburgeri-18434
Лепешки с начинкой;рисовая мука, кукурузная мука, соль, растительное масло, вода, куриное филе, чеснок, помидоры, сладкий перец, консервированная кукуруза, сыр, пекинская капуста;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/lepeshki-s-nachinkoy-174354
Бургер по-домашнему;булочка для гамбургеров, котлета для бургера, маринованные огурцы, розовые помидоры, сыр чеддер, майонез, кетчуп, горчица;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/burger-po-domashnemu-173529
Тортильи с курицей;тортильи, помидоры, сыр, курица, салат эскариоль, подсолнечное масло;Сэндвичи;Мексиканская кухня;https://eda.ru/recepty/sendvichi/tortili-s-kuricey-174057
Тосты с яблоком и творогом;белый хлеб, яблоко, творог, сметана, сливочное масло, сахарная пудра, корица;Сэндвичи;Британская кухня;https://eda.ru/recepty/sendvichi/tosti-s-jablokom-tvorogom-24668
Бургеры с курицей и беконом;филе куриной грудки, булочка для гамбургеров, бекон, зеленый салат, помидоры, соль, молотый черный перец, паприка, сметана 20%-ная, дижонская горчица, чеснок;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/burgeri-s-kuricej-i-bekonom-43946
Тортилья с курицей, помидорами и авокадо на гриле;помидоры, куриная грудка, авокадо, салат айсберг, оливковое масло extra virgin, соль, молотый черный перец, тортильи;Сэндвичи;Мексиканская кухня;https://eda.ru/recepty/sendvichi/tortilja-s-kuricej-pomidorami-i-avokado-na-grile-44376
Гренки с овощами;белый хлеб, молоко, сахар, куриное яйцо, сливочное масло, сметана, белокочанная капуста, морковь, кабачки, яблоко, зеленый салат, укроп;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/grenki-s-ovoschami-15353
Брускетта с желтыми черри и травами;бриошь, желтые помидоры черри , зелень, оливковое масло extra virgin, крупная соль, свежемолотый черный перец;Сэндвичи;Итальянская кухня;https://eda.ru/recepty/sendvichi/brusketta-s-zheltimi-cherri-travami-29161
Шаурма в сырном лаваше;капуста, сырный армянский лаваш, помидоры, курица, огурцы, томатный соус, чесночный соус, соль, молотый черный перец, рукола;Сэндвичи;Кавказская кухня;https://eda.ru/recepty/sendvichi/shaurma-v-sirnom-lavashe-41862
Бутерброды с перепелиными яйцами;белый хлеб, рыба холодного копчения, перепелиное яйцо, зеленый лук, зелень;Сэндвичи;Французская кухня;https://eda.ru/recepty/sendvichi/buterbrodi-s-perepelinimi-jajcami-14788
Бутерброды с творожным кремом и луком;творожный крем, бородинский хлеб, помидоры, зеленый лук;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrodi-s-tvorozhnim-kremom-lukom-14803
Овощная шаурма с чесночным соусом;сладкий перец, цветки цукини, помидоры черри, зелень, легкий майонез, сливочный сыр, чеснок, армянский лаваш;Сэндвичи;Арабская кухня;https://eda.ru/recepty/sendvichi/ovoschnaja-shaurma-s-chesnochnim-sousom-30800
Бутерброд с сырным маслом;белый хлеб, сырное масло, сыр, помидоры;Сэндвичи;Открытый бутерброд;https://eda.ru/recepty/sendvichi/buterbrod-s-sirnim-maslom-14746
Бутерброд с брынзой;ветчина, бородинский хлеб, сыр брынза, зелень, помидоры;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/buterbrod-s-brinzoj-14742
Сэндвич с курицей и овощами;репчатый лук, огурцы, столовый уксус, майонез, хлеб для тостов, филе куриной грудки;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-kuricej-i-ovoshhami-44469
Горячие бутерброды с колбасой и сыром в духовке;майонез, нарезной батон, вареная колбаса, помидоры, сыр;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/gorjachie-buterbrodi-s-kolbasoj-i-sirom-v-duhovke-38420
Быстрые бургеры с тунцом, латуком и помидором;консервированный тунец в собственном соку, панировочные сухари, легкий майонез, консервированный перец пименто , рубленный стебель сельдерея , репчатый лук, специи, оливковое масло extra virgin, цельнозерновая булочка , листья латука, помидоры;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/bistrie-burgeri-s-tuncom-latukom-pomidorom-28548
Бутерброды с морковью и чесноком;сливочное масло, морковь, чеснок, куриное яйцо, майонез, зелень, белый хлеб;Сэндвичи;Русская кухня;https://eda.ru/recepty/sendvichi/buterbrodi-s-morkovju-chesnokom-14721
Сэндвич с курицей и яйцом;куриная грудка, куриное яйцо, огурцы, плавленый сыр, хлеб для тостов;Сэндвичи;Американская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-kuricej-i-jajcom-52329
Сэндвич с курицей с чиабаттой;зеленый салат, куриное филе, огурцы, чиабатта мини, плавленый сыр, соль;Сэндвичи;Европейская кухня;https://eda.ru/recepty/sendvichi/sjendvich-s-kuricej-s-chiabattoj-48713
