food;ingredients;category;kitchen;food_url
Английский шоколадный десерт;пшеничная мука, куриное яйцо, молоко, сахар, горький шоколад, орехи;Выпечка и десерты;Шоколадный торт;https://eda.ru/recepty/vypechka-deserty/anglijskij-shokoladnij-desert-19839
Творожный десерт с зефиром;творог, бананы, куриное яйцо, зефир, сахарная пудра;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/tvorozhnij-desert-s-zefirom-32309
Холодный шоколадный десерт;черный шоколад, жирные сливки, сливочное масло, орехи, изюм, цитрусовый ликер, свежие ягоды;Выпечка и десерты;Эстонская кухня;https://eda.ru/recepty/vypechka-deserty/holodnyy-shokoladnyy-desert-151660
Запеченый десерт из клубники и ревеня с посыпкой из мацы;сахар, картофельный крахмал, клубника, стебли ревеня, лимонный сок, лимонная цедра, маца, коричневый сахар, молотая корица, соль, сливочное масло;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/zapechenij-desert-iz-klubniki-revenja-s-posipkoj-iz-maci-21940
Десерт из сметаны, чернослива и орехов;чернослив, желатин, молоко, орехи, сметана, сахарная пудра, шоколад;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/desert-iz-smetani-chernosliva-i-orehov-41801
Персиково-ежевичный десерт с базиликовым сиропом;сахар, белое сухое вино, базилик, цедра апельсина, персики, ежевика, лимонный сок;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/persikovo-ezhevichnij-desert-s-bazilikovim-siropom-28481
Творожный десерт со сметанным кремом;творог, сгущенное молоко, сахар, сметана, лимон;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/tvorozhnij-desert-so-smetannim-kremom-31336
Теплый грушевый десерт с моцареллой;груши, сыр моцарелла, красное вино, сахар, кислота лимонная, бальзамический уксус;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/teplij-grushevij-desert-s-mocarelloj-40156
Персиковый десерт с ежевикой в игристом вине;мед, персики, лимонный сок, тертая лимонная цедра, ежевика, игристое сладкое вино;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/persikovij-desert-s-ezhevikoj-v-igristom-vine-28482
Десерт из рикотты с ягодами и орехами;малина, миндальные лепестки, черника, шоколадный сироп, мягкий обезжиренный творог;Выпечка и десерты;Фруктовые десерты;https://eda.ru/recepty/vypechka-deserty/desert-iz-rikotti-s-jagodami-i-orehami-38832
Десерт из печенья с миндальным ликером и шоколадом;миндальное печенье, темный шоколад, бренди, ликер «амаретто», сидр, сливки;Выпечка и десерты;Итальянская кухня;https://eda.ru/recepty/vypechka-deserty/desert-iz-pechenya-s-mindalnym-likerom-i-shokoladom-24169
Дынный десерт с малиновым мороженым и шоколадными чипсами;медовая дыня, шоколадные чипсы, малиновый шербет;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/dynnyy-desert-s-malinovym-morozhenym-i-shokoladnymi-chipsami-24329
Десерт из красных апельсинов по-мароккански;красные апельсины, померанцевая вода, молотая корица, сахарная пудра;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/desert-iz-krasnih-apelsinov-po-marokkanski-27254
Белковый десерт в имбирном соусе;яичный белок, ваниль, молотый имбирь, соль, лимонный сок, свежий корень имбиря , молоко, сливки 33%-ные, яичный желток, сахар, цедра апельсина;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/belkovij-desert-v-imbirnom-souse-28002
Грушевый десерт с черникой и пломбиром;черника, лимон, пломбир, груши, сахар, ликер, ванильный сахар, сливки, сливочное печенье, фисташки;Выпечка и десерты;Китайская кухня;https://eda.ru/recepty/vypechka-deserty/grushevij-desert-s-chernikoj-plombirom-24173
Десерт из печенья с миндальным ликером и шоколадом;миндальное печенье, темный шоколад, бренди, ликер «амаретто», сидр, сливки;Выпечка и десерты;Итальянская кухня;https://eda.ru/recepty/vypechka-deserty/desert-iz-pechenya-s-mindalnym-likerom-i-shokoladom-24169
Дынный десерт с малиновым мороженым и шоколадными чипсами;медовая дыня, шоколадные чипсы, малиновый шербет;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/dynnyy-desert-s-malinovym-morozhenym-i-shokoladnymi-chipsami-24329
Десерт из красных апельсинов по-мароккански;красные апельсины, померанцевая вода, молотая корица, сахарная пудра;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/desert-iz-krasnih-apelsinov-po-marokkanski-27254
Шоколадно-апельсиновый чиа-десерт;кокосовое молоко, апельсины, какао-порошок, сироп агавы, семена чиа;Выпечка и десерты;Веганская еда;https://eda.ru/recepty/vypechka-deserty/shokoladno-apelsinovyy-chia-desert-125149
Кофейный десерт «Нежность», не требующий выпекания;натуральный кофе, вода, корица, сметана, яичный белок, сахарная пудра, шоколад, песочное печенье, бананы, орехи;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/kofejnij-desert-nezhnost-ne-trebujushhij-vipekanija-49419
Хрустящий бананово-овсяный десерт без сахара;бананы, геркулес, орехи, изюм, шоколад, корица;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/hrustjashhij-bananovo-ovsjanij-desert-bez-sahara-46211
Десерт из крыжовника с вином, апельсинами и ананасами;вода, крыжовник, сахар, куриное яйцо, молоко, миндальное печенье, мадера, апельсины, ананас, мороженое;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/desert-iz-krizhovnika-s-vinom-apelsinami-ananasami-24090
Ягодный десерт со взбитыми сливками;черника, клюква, клубника, взбитые сливки;Выпечка и десерты;Итальянская кухня;https://eda.ru/recepty/vypechka-deserty/jagodnij-desert-so-vzbitimi-slivkami-35522
Клубнично-апельсиновый десерт с кардамоновым сиропом;клубника, апельсины, сахар, вода, коробочки кардамона;Выпечка и десерты;Армянская кухня;https://eda.ru/recepty/vypechka-deserty/klubnichno-apelsinovij-desert-s-kardamonovim-siropom-28487
Медово-яблочный десерт с грецкими орехами;мед, яблоко, очищенные грецкие орехи;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/medovo-jablochnij-desert-s-greckimi-orehami-31650
Воздушный белковый десерт в розовом сиропе;молоко, вода, соль, яичный белок, винный камень, сахар, молотый мускатный орех;Выпечка и десерты;Сироп;https://eda.ru/recepty/vypechka-deserty/vozdushnij-belkovij-desert-v-rozovom-sirope-26760
Легкий десерт из яблок и груш с ванильным мороженым;желтые яблоки, груши, кедровые орехи, сливочное масло, молотая корица, сахар, кленовый сироп;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/legkij-desert-iz-jablok-i-grush-s-vanilnim-morozhenim-50009
Десерт из мюсли с яблоком и фисташками;овсяная крупа, яблочный сок, корица, мускатный орех, яблоко, обезжиренный йогурт, фисташки, зерна граната, свежие ягоды;Выпечка и десерты;Мюсли;https://eda.ru/recepty/vypechka-deserty/desert-iz-myusli-s-yablokom-i-fistashkami-56066
Осенний творожный десерт с яблоком, шоколадной крошкой и корицей;желатин, мягкий творог, яблоко, шоколад, корица, грушевый сироп;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/osennij-tvorozhnij-desert-s-jablokom-shokoladnoj-kroshkoj-i-koricej-41237
Десерт из греческого йогурта с печеным крыжовником;крыжовник, греческий йогурт, тростниковый сахар;Выпечка и десерты;Греческая кухня;https://eda.ru/recepty/vypechka-deserty/desert-iz-grecheskogo-jogurta-s-pechenim-krizhovnikom-54245
Турецкий десерт «куриная грудка» без курицы (Yalancı tavuk göğüsü);молоко, пшеничная мука, сахар, сливочное масло, ванилин;Выпечка и десерты;Турецкая кухня;https://eda.ru/recepty/vypechka-deserty/tureckij-desert-kurinaja-grudka-bez-kurici-yalanc-tavuk-g-s--50774
Десерт из греческого йогурта с печеным ревенем и имбирем;ревень, тростниковый сахар, греческий йогурт, тертый корень имбиря ;Выпечка и десерты;Фруктовые десерты;https://eda.ru/recepty/vypechka-deserty/desert-iz-grecheskogo-jogurta-s-pechenim-revenem-i-imbirem-54247
Йогуртовый десерт с бананами, карамельным соусом и жареными бразильскими орехами;бананы, бразильские орехи, греческий йогурт, кристаллизованный сахар;Выпечка и десерты;Фруктовые десерты;https://eda.ru/recepty/vypechka-deserty/jogurtovij-desert-s-bananami-karamelnim-sousom-i-zharenimi-brazilskimi-orehami-54248
Малаби — освежающий марокканский десерт с сиропом из роз и фисташками;молоко, сливки, сироп розы, фисташки, кукурузный крахмал, крекеры;Выпечка и десерты;Марокканская кухня;https://eda.ru/recepty/vypechka-deserty/malabi-osvezhayuschiy-marokkanskiy-desert-s-siropom-iz-roz-i-fistashkami-173680
Брауни (brownie);темный шоколад, сливочное масло, коричневый сахар, куриное яйцо, пшеничная мука, грецкие орехи;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/brauni-brownie-20955
Классическая шарлотка;сахар, куриное яйцо, пшеничная мука, яблоко, растительное масло, разрыхлитель;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/klassicheskaja-sharlotka-21916
Тонкие блины на молоке;пшеничная мука, сахар, куриное яйцо, молоко, соль, растительное масло;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/tonkie-blini-na-moloke-16014
Американский тыквенный пирог с корицей;пшеничная мука, сливочное масло, куриное яйцо, тыква, сахар, сливки 30%-ные, корица, ванилин, соль;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/amerikanskij-tikvennij-pirog-s-koricej-18811
Пирог «Зебра»;сахар, куриное яйцо, сливочное масло, сметана, пшеничная мука, какао-порошок, гашеная сода;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/pirog-zebra-19334
Творожный кекс с яйцами;творог, сметана, куриное яйцо, сливочное масло, пшеничная мука, сахар, соль, сода;Выпечка и десерты;Британская кухня;https://eda.ru/recepty/vypechka-deserty/tvorozhnyy-keks-s-yaycami-16149
Маффины с голубикой и мускатным орехом;сливочное масло, пшеничная мука, разрыхлитель, соль, сахар, голубика, куриное яйцо, ванильный экстракт, молоко, мускатный орех;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/maffiny-s-golubikoy-21506
Цветаевский яблочный пирог;яблоко, пшеничная мука, сметана, сливочное масло, уксус, сахар, сода, куриное яйцо;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/cvetaevskij-jablochnij-pirog-15574
Пирог с капустой;белокочанная капуста, оливковое масло, куриное яйцо, сливочное масло, молоко, крупная соль, пшеничная мука, сахар, свежие дрожжи;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/kapustnij-pirog-17889
Морковные кексы с имбирем и корицей;морковь, пшеничная мука, пекарский порошок , молотая корица, сода, мускатный орех, молотый имбирь, растительное масло, коричневый мягкий сахар, куриное яйцо, ванильный экстракт, соль;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/morkovnie-keksi-s-imbirem-koricej-19945
Оладьи на кефире;кефир, сахар, соль, пшеничная мука, сода, растительное масло, сливочное масло, сметана, варенье;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/oladi-na-kefire-29574
Торт «Сметанник»;сгущенное молоко, сахар, пшеничная мука, сливочное масло, сметана 20%-ная, какао, сода, куриное яйцо, уксус;Выпечка и десерты;Советская кухня;https://eda.ru/recepty/vypechka-deserty/tort-smetannik-23485
Медовик;мед, сливочное масло, куриное яйцо, сахар, пшеничная мука, сода, сметана 20%-ная, сахарная пудра;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/medovik-46974
Печенье песочное;пшеничная мука, сметана, сахар, сливочное масло, ванилин, сода, куриное яйцо;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/pechene-pesochnoe-15281
Творожные пончики в сахарной пудре;творог, куриное яйцо, пшеничная мука, сахар, соль, оливковое масло, сода, сахарная пудра с ванилью;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/tvorozhnie-ponchiki-v-saharnoj-pudre-27368
Традиционный торт «Наполеон»;пшеничная мука, сливочное масло, вода, соль, молоко, сахар, куриное яйцо, ванилин;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/tradicionnij-tort-napoleon-29241
Имбирное печенье с ванильным сахаром;корень имбиря, пшеничная мука, сливочное масло, коричневый сахар, ванильный сахар, яичный желток, смесь специй для пряников, разрыхлитель, соль;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/imbirnoe-pechene-s-vanilnym-saharom-30706
Овсяное печенье с изюмом и кунжутом;мед, растительное масло, корица, лимон, корень имбиря, овсяные хлопья, пшеничная мука, кунжутные семечки, грецкие орехи, изюм;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/ovsyanoe-pechene-19306
Яблочный крамбл;яблоко, пшеничная мука, сахар, сливочное масло, изюм, кальвадос, корица, ваниль;Выпечка и десерты;Британская кухня;https://eda.ru/recepty/vypechka-deserty/jablochnij-krambl-17574
Торт «Прага»;куриное яйцо, яичный желток, пшеничная мука, сахар, какао-порошок, сливочное масло, сгущенное молоко, ванильный сахар, абрикосовый джем, шоколад;Выпечка и десерты;Советская кухня;https://eda.ru/recepty/vypechka-deserty/tort-praga-s-abrikosovym-dzhemom-34959
Торт «Птичье молоко»;пшеничная мука, сливочное масло, сахар, куриное яйцо, шоколад, сгущенное молоко, яичный белок, кислота лимонная, ванильный экстракт, агар-агар;Выпечка и десерты;Польская кухня;https://eda.ru/recepty/vypechka-deserty/tort-ptiche-moloko-34954
Киш лорен со шпинатом;говяжья грудинка, шпинат, сыр конте, морковь, молоко, сметана 35%-ная, мускатный орех, пшеничная мука, куриное яйцо, сливочное масло, яичный желток, вода, соль, молотый черный перец;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/kish-loren-so-shpinatom-20251
Шоколадный капкейк с кремом ганаш;какао-порошок, ванильный экстракт, свежесваренный кофе, пшеничная мука, разрыхлитель, соль, сливочное масло, сода, сахар, куриное яйцо, сметана, горький шоколад, сливки 35%-ные, патока;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/shokoladnij-kapkejk-s-kremom-ganash-21503
Клафути с вишней и ванилью;вишня, пшеничная мука, сахар, куриное яйцо, сметана, молоко, лимон, ванилин, соль;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/klafuti-s-vishnej-i-vanilju-26282
Кутабы с зеленью;свежая кинза (кориандр), пшеничная мука, вода, сливочное масло, петрушка, зеленый лук, соль;Выпечка и десерты;Азербайджанская кухня;https://eda.ru/recepty/vypechka-deserty/kutabi-s-zelenju-50481
Шведские булочки с корицей;молоко, сухие дрожжи, сахар, соль, пшеничная мука, сливочное масло, молотая корица, яичный желток;Выпечка и десерты;Шведская кухня;https://eda.ru/recepty/vypechka-deserty/shvedskie-bulochki-s-koricey-80444
Шоколадные маффины с какао;куриное яйцо, молоко, пшеничная мука, сахар, растительное масло, разрыхлитель, какао, соль;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/shokoladnie-maffini-s-kakao-18145
Быстрый тирамису с малиной и мятой;сыр маскарпоне, яйцо цесарки, ванильный сахар, сахарная пудра, молотый кофе, палочки корицы, печенье савоярди, какао-порошок, ликер «амаретто», малина, мята;Выпечка и десерты;Итальянская кухня;https://eda.ru/recepty/vypechka-deserty/tiramisu-30414
Банановый кекс;сливочное масло, сахар, куриное яйцо, ванильный экстракт, бананы, пшеничная мука, уксус, соль, сода, толченые грецкие орехи, разрыхлитель;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/bananovyy-keks-17465
Пасхальный кулич;ванильный сахар, мускатный орех, темный изюм, молотый кардамон, яичный желток, сливочное масло, шафран, сахар, цукаты, яичный белок, сухие дрожжи, молоко, пшеничная мука, морская соль, лимонная цедра, сахарная пудра, лимонный сок;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/pashalnyy-kulich-49571
Овсяное печенье из Starbucks;сахар, куриное яйцо, разрыхлитель, пшеничная мука, молотая корица, ванилин, сухофрукты, белый шоколад, сливочное масло, овсяные хлопья быстрого приготовления;Выпечка и десерты;Авторская кухня;https://eda.ru/recepty/vypechka-deserty/ovsjanoe-pechene-iz-starbucks-34999
Творожное печенье;маргарин, творог, пшеничная мука, сахар, куриное яйцо;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/tvorozhnoe-pechene-25867
Шоколадные кексы с жидкой сахарной начинкой;яичный желток, сливочное масло, куриное яйцо, черный шоколад 70%-ный, сахар, соль, пшеничная мука;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/shokoladnye-keksy-s-zhidkoy-saharnoy-nachinkoy-32016
Морковный пирог с миндалем;морковь, миндаль, сахар, куриное яйцо, пшеничная мука, лимонная цедра, корица, куантро, разрыхлитель;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/morkovnij-pirog-s-mindalem-18977
Булочки с корицей синнабон;молоко, сухие дрожжи, пшеничная мука, куриное яйцо, сливочное масло, тростниковый сахар, ванильный сахар, сахар, сахарная пудра, корица, соль, сливочный сыр;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/bulochki-s-koricej-sinnabon-40373
Королевская ватрушка со сметаной и сливочным маслом;сахар, сухой творог, куриное яйцо, пшеничная мука, сметана, сливочное масло, сода;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/korolevskaya-vatrushka-so-smetanoy-i-slivochnym-maslom-45692
Американский яблочный пирог;яблоко, коричневый сахар, корица, пшеничная мука, сливочное масло, куриное яйцо;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/amerikanskiy-yablochnyy-pirog-91380
Безе;сахар, яичный белок, ванильный сахар;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/beze-30472
Быстрый «Сметанник»;куриное яйцо, сахар, сливочное масло, пшеничная мука, сметана, гашеная сода, ванилин, какао, свежие ягоды;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/bystryy-smetannik-41497
Оладьи домашние;куриное яйцо, кефир, сахар, пшеничная мука, уксус, соль, сода;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/oladi-domashnie-16810
Блины тонкие на кипятке и молоке;пшеничная мука, куриное яйцо, молоко, соль, растительное масло, кипяток;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/blini-tonkie-na-kipjatke-i-moloke-42947
Бисквит классический;сахар, пшеничная мука, куриное яйцо, ванилин;Выпечка и десерты;Британская кухня;https://eda.ru/recepty/vypechka-deserty/biskvit-klassicheskij-45777
Тирамису с сыром маскарпоне;куриное яйцо, сыр маскарпоне, печенье савоярди, сахарная пудра, крепкий кофе, кофейный ликер, какао-порошок;Выпечка и десерты;Итальянская кухня;https://eda.ru/recepty/vypechka-deserty/tiramisu-s-sirom-maskarpone-27604
Кефирные оладьи с яблоками;сахар, куриное яйцо, соль, обезжиренный кефир, пшеничная мука, сода, яблоко;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/kefirnie-oladi-s-jablokami-27718
Брауни с темным шоколадом;сливочное масло, черный шоколад 70%-ный, сахар, пшеничная мука, разрыхлитель, куриное яйцо;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/brauni-s-temnim-shokoladom-28338
Банановый хлеб;бананы, сливочное масло, разрыхлитель, соль, сахар, куриное яйцо, пшеничная мука, ванильный экстракт;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/bananovyy-hleb-104302
Хычины с картофелем и сыром;пшеничная мука, молоко, вода, сахар, соль, сухие дрожжи, отварной картофель, сыр сулугуни, имеретинский сыр, топленое масло;Выпечка и десерты;Кавказская кухня;https://eda.ru/recepty/vypechka-deserty/hychiny-s-kartofelem-i-syrom-79773
Шоколадно-банановый брауни-чизкейк;куриное яйцо, шоколад, сливочное масло, какао, сахар, творог, бананы, пшеничная мука;Выпечка и десерты;Паназиатская кухня;https://eda.ru/recepty/vypechka-deserty/shokoladno-bananovij-brauni-chizkejk-35234
Шарлотка традиционная;сахар, куриное яйцо, пшеничная мука, яблоко, соль, сода;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/sharlotka-tradicionnaja-21158
Бакинское курабье;пшеничная мука, сахарная пудра, яичный белок, ванильный стручок, сливочное масло, яблочное повидло;Выпечка и десерты;Азербайджанская кухня;https://eda.ru/recepty/vypechka-deserty/bakinskoe-kurabe-50482
Маффины с шоколадом;куриное яйцо, пшеничная мука, сахар, шоколад, сливочное масло, разрыхлитель;Выпечка и десерты;Итальянская кухня;https://eda.ru/recepty/vypechka-deserty/maffini-s-shokoladom-29211
Маффины с шоколадом;куриное яйцо, пшеничная мука, сахар, шоколад, сливочное масло, разрыхлитель;Выпечка и десерты;Итальянская кухня;https://eda.ru/recepty/vypechka-deserty/maffini-s-shokoladom-29211
Захер;яичный желток, сливочное масло, сахарная пудра, темный шоколад, ванильный сахар, яичный белок, сахар, соль, пшеничная мука, абрикосовый джем, вода;Выпечка и десерты;Австрийская кухня;https://eda.ru/recepty/vypechka-deserty/zaher-52967
Стики-тоффи;финики без косточек, сахар демерара, сливочное масло, пшеничная мука, куриное яйцо, сливки 35%-ные, сметана 30%-ная, оливковое масло, разрыхлитель, сода, крупная морская соль;Выпечка и десерты;Британская кухня;https://eda.ru/recepty/vypechka-deserty/puding-stiki-toffi-31223
Чесночные пампушки к борщу;пшеничная мука, растительное масло, сахар, сухие дрожжи, соль, чеснок, вода, яичный желток, зелень;Выпечка и десерты;Украинская кухня;https://eda.ru/recepty/vypechka-deserty/chesnochnye-pampushki-k-borschu-35427
Генуэзский пирог с рикоттой и цукини;цукини, дрожжевое слоеное тесто, сыр пармезан, сыр рикотта, куриное яйцо, петрушка, базилик, оливковое масло, сливочное масло, соль, молотый белый перец, мускатный орех;Выпечка и десерты;Итальянская кухня;https://eda.ru/recepty/vypechka-deserty/genujezskij-pirog-s-rikottoj-cukini-17888
Киш лорен со сметаной;пшеничная мука, сливочное масло, яичный желток, бекон, сыр грюйер, сметана, сливки 35%-ные, куриное яйцо, мускатный орех, соль, вода;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/kish-loren-so-smetanoy-53710
Шоколадный фондан со сливочным мороженым;сливочное масло, какао-порошок, темный шоколад, коричневый сахар, карамельный соус, сливочное мороженое, куриное яйцо, яичный желток, пшеничная мука;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/shokoladnyy-fondan-so-slivochnym-morozhenym-53707
Имбирное печенье как в ikea;пшеничная мука, куриное яйцо, сахар, разрыхлитель, сливочное масло, тертый имбирь, молотая корица, гвоздика, мед, молотый кардамон;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/imbirnoe-pechene-kak-v-ikea-41284
Блины обычные;молоко, куриное яйцо, сахар, растительное масло, пшеничная мука, соль, сода;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/blini-obichnie-27038
Оладьи из кабачков классические;молодые кабачки, пшеничная мука, куриное яйцо, молотый черный перец, соль, растительное масло;Выпечка и десерты;Украинская кухня;https://eda.ru/recepty/vypechka-deserty/oladi-iz-kabachkov-klassicheskie-28540
Шоколадные маффины с кусочками шоколада;сахар, какао, шоколад, молоко, пшеничная мука, разрыхлитель, куриное яйцо, сливочное масло;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/shokoladnie-maffini-s-kusochkami-shokolada-36024
Блинчики на сливках по-американски (pancakеs);куриное яйцо, сливки 10%-ные, пшеничная мука, сахар, соль, сода, ванилин, корица, кленовый сироп;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/blinchiki-na-slivkah-po-amerikanski-pancakes-30568
Маффины;сахар, куриное яйцо, сливочное масло, сметана, пшеничная мука, сода, грецкие орехи, светлый изюм, сахарная пудра;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/maffini-17390
Клубничный сорбет;клубника, лимон, сахар, мята;Выпечка и десерты;Авторская кухня;https://eda.ru/recepty/vypechka-deserty/klubnichnij-sorbet-28056
Банановые оладьи на молоке;куриное яйцо, бананы, молоко, сахар, пшеничная мука, растительное масло;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/bananovie-oladi-na-moloke-15230
Безе с кардамоном;сахар, яичный белок, молотый кардамон;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/beze-s-kardamonom-26516
Классическое крем-брюле с мадагаскарской ванилью;куриное яйцо, сливки 33%-ные, ваниль, соль, сахар;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/klassicheskoe-krem-brjule-s-madagaskarskoj-vanilju-23817
Шоколадный пирог с маскарпоне;черный шоколад 70%-ный, сливочное масло, куриное яйцо, пшеничная мука, сыр маскарпоне, ванильный экстракт, разрыхлитель, сахар, красная смородина;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/shokoladnij-pirog-s-maskarpone-40278
Осенняя галета;сливочное масло, пшеничная мука, сахар, соль, яблоко, миндаль, топленое масло, ежевика;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/osennjaja-galeta-17852
Яблочный пирог Вульфов;слоеное тесто, сметана 20%-ная, мед, куриное яйцо, яблоко, сливочное масло, корица;Выпечка и десерты;Европейская кухня;https://eda.ru/recepty/vypechka-deserty/yablochnyy-pirog-vulfov-21495
Хоткейки (американские блинчики);куриное яйцо, молоко, пшеничная мука, разрыхлитель, сахар, ваниль;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/hotkejki-amerikanskie-blinchiki-30296
Крамбл из сливы;пшеничная мука, сливочное масло, сахар, сливы, овсяные хлопья, корица;Выпечка и десерты;Британская кухня;https://eda.ru/recepty/vypechka-deserty/krambl-iz-slivi-29580
Диетическое банановое мороженое;бананы, молотая корица, натуральный йогурт, заменитель сахара;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/dieticheskoe-bananovoe-morozhenoe-27592
Открытый пирог с сыром и луком-пореем;пшеничная мука, сливочное масло, лук-порей, сыр, молоко, куриное яйцо, соль, молотый черный перец;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/otkritij-pirog-s-sirom-lukom-poreem-16856
Синнабон;молоко, куриное яйцо, сливочное масло, пшеничная мука, соль, сахар, сухие дрожжи, коричневый сахар, молотая корица, сливочный сыр, сахарная пудра, ванильный экстракт;Выпечка и десерты;Американская кухня;https://eda.ru/recepty/vypechka-deserty/sinnabon-136985
Киш лорен;пшеничная мука, сливочное масло, соль, куриное яйцо, сыр грюйер, сливки 35%-ные, молотый черный перец, мускатный орех, бекон;Выпечка и десерты;Французская кухня;https://eda.ru/recepty/vypechka-deserty/francuzskiy-kish-loren-92496
Хворост;пшеничная мука, яичный желток, сахар, сметана, молоко, масло для фритюра, соль, сахарная пудра;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/hvorost-91376
Самая вкусная творожная запеканка;творог, куриное яйцо, сахар, манная крупа, ванильная эссенция, разрыхлитель, сушеная клюква, изюм;Выпечка и десерты;Русская кухня;https://eda.ru/recepty/vypechka-deserty/samaja-vkusnaja-tvorozhnaja-zapekanka-32050
